volante_regulable,aire_acondicionado,camara_trasera,elevalunas_electrico,bluetooth,gps,años_registro_venta,precio_log,potencia_log,km_log,tipo_gasolina_electro,tipo_gasolina_hybrid_petrol,tipo_gasolina_petrol,color_black,color_blue,color_brown,color_desconocido,color_green,color_grey,color_orange,color_red,color_silver,color_white,tipo_coche_coupe,tipo_coche_desconocido,tipo_coche_estate,tipo_coche_hatchback,tipo_coche_sedan,tipo_coche_subcompact,tipo_coche_suv,tipo_coche_van,alerta_lim_velocidad_no,alerta_lim_velocidad_si,venta_trimestre_venta_segundo_trimestre,venta_trimestre_venta_tercer_trimestre,modelo_grupo_Serie_1,modelo_grupo_Serie_4,modelo_grupo_Serie_5,modelo_grupo_Serie_6,modelo_grupo_Serie_7,modelo_grupo_Serie_Hybrid,modelo_grupo_Serie_M,modelo_grupo_Serie_Z
1,1,0,0,0,1,0.18518518518518517,9.65509029374725,0.6418311271719599,0.8125702486582878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,0,1,0.1111111111111111,9.686636660844938,0.5034116533660344,0.8493196175398308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.07407407407407407,9.758519582283522,0.5508216337502048,0.7617163959817437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0.5925925925925926,7.244941546337007,0.6747177639287418,0.8554308049753818,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0.14814814814814814,9.441531454869693,0.48610332183734495,0.8242553505628472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,10.081675578048475,0.7143396326832558,0.8339848509627519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,0.07407407407407407,10.357774570341576,0.7143396326832558,0.6895876932252547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0.14814814814814814,9.862717639992917,0.592683933040933,0.8444223351526938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,0.18518518518518517,10.515993929932415,0.8526388645450067,0.7934687202620783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0.18518518518518517,9.581972891547895,0.592683933040933,0.7691093561876092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0.1111111111111111,10.025749432069084,0.7143396326832558,0.8406893235535937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,1,0.14814814814814814,9.23024103368252,0.48610332183734495,0.8498220869240265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.14814814814814814,9.942756341456828,0.592683933040933,0.8029174540570507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,0,1,0.48148148148148145,8.537191877922927,0.6418311271719599,0.8846201514093284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0.14814814814814814,9.287394001418473,0.42851230074266633,0.77986104511235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.4074074074074074,8.517393171418904,0.5508216337502048,0.9020644795024941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.517898598432753,0.5508216337502048,0.8763247974862447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,1,1,0.037037037037037035,10.866680954096502,0.8969486072210116,0.6369834340870424,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,1,0,1,0,1,0.18518518518518517,9.867912187022208,0.592683933040933,0.8315945791045749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.25925925925925924,9.488047863280759,0.5508216337502048,0.8809886164875156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,10.545367754151743,0.8526388645450067,0.8237493187724891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,1,0,1,1,1,0.1111111111111111,10.192456296870509,0.7143396326832558,0.7982564857687344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,9.69898173460629,0.5508216337502048,0.6877559104260309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.18518518518518517,9.561067663645012,0.592683933040933,0.7938803381176056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0.18518518518518517,9.425532393502772,0.48610332183734495,0.8297958901886506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.18518518518518517,9.746892220313054,0.6301619268422967,0.8763311125826863,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0.18518518518518517,9.465060106725137,0.592683933040933,0.774582383918258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.1111111111111111,9.70509758756311,0.592683933040933,0.5099204841294194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0.18518518518518517,9.758519582283522,0.6950762404959439,0.8129951370502344,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,0,0,1,0.18518518518518517,9.249657234353133,0.5508216337502048,0.8666193503539694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,9.472781556562168,0.42851230074266633,0.7385470697244569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.18518518518518517,9.517898598432753,0.5508216337502048,0.8658020379185087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.25925925925925924,9.723223876851618,0.6301619268422967,0.8290950091878153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,10.138599199626192,0.592683933040933,0.8225334660921857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0.18518518518518517,9.942756341456828,0.653132151864831,0.8392416267535456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,9.994287576862567,0.592683933040933,0.8284806460805456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0.18518518518518517,9.758519582283522,0.5508216337502048,0.7337788727496455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0.037037037037037035,10.207325906555994,0.48610332183734495,0.6988793436830651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,1,0.18518518518518517,9.375939552625749,0.5508216337502048,0.8489358897284494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.561067663645012,0.5508216337502048,0.8137091787160378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.1111111111111111,9.568084743872936,0.592683933040933,0.8685419449259242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.18518518518518517,10.12667110305036,0.7143396326832558,0.792406289962269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.70509758756311,0.48610332183734495,0.857660536803283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,10.016860879703811,0.592683933040933,0.8046820003697095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.037037037037037035,10.392098241730961,0.7824517432886577,0.7445306892378254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,1,0.18518518518518517,9.48044384215367,0.5566941058022139,0.8478614654842103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.14814814814814814,9.48044384215367,0.592683933040933,0.8105242692329508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0.1111111111111111,9.933094897288786,0.5508216337502048,0.7934849086728302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.852246888342531,0.7143396326832558,0.7279548752964529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0,1,1,1,0.14814814814814814,10.122663242288953,0.7746130766215851,0.7495961631335728,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0.18518518518518517,9.642187721358466,0.5508216337502048,0.7824297499143797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0.07407407407407407,10.098272780745283,0.7143396326832558,0.8311836941588386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.65509029374725,0.5508216337502048,0.7822871897353814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,8.81001204797317,0.5508216337502048,0.9644632220188945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,10.021315031649332,0.7143396326832558,0.8597289097405258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.200391041122515,0.48610332183734495,0.834210446296598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,0.1111111111111111,9.561067663645012,0.5508216337502048,0.8309619633093823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.18518518518518517,9.332646496360152,0.48610332183734495,0.8118878166461125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0.1111111111111111,9.942756341456828,0.7143396326832558,0.868221676420353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,0.14814814814814814,10.077482875583607,0.7143396326832558,0.8348065753786145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,0.1111111111111111,8.824824939175638,0.6747177639287418,0.9407298729660265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,0,0,1,0,1,0.14814814814814814,9.575052927597383,0.48610332183734495,0.796423353305145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,1,0,1,0.18518518518518517,9.781376414141157,0.5508216337502048,0.8254498684299627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0.2222222222222222,9.809231816610408,0.592683933040933,0.837871791271714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.32375833901174,0.5508216337502048,0.8456510309172807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,1,1,1,0.18518518518518517,9.76428295481558,0.592683933040933,0.6231254165855913,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.2222222222222222,9.200391041122515,0.5508216337502048,0.8506509210854922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.18518518518518517,9.568084743872936,0.5508216337502048,0.8020751435019557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.401043372798053,0.48610332183734495,0.8170645934610965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0.1111111111111111,9.525224101853109,0.42851230074266633,0.8286378987399368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.18518518518518517,9.34145634983372,0.42851230074266633,0.7585890272422329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0.14814814814814814,9.642187721358466,0.5508216337502048,0.8051272561833496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,9.401043372798053,0.5508216337502048,0.882748360464384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0.18518518518518517,9.48044384215367,0.5508216337502048,0.7860838377472903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.546884034617925,0.5508216337502048,0.8324936720759579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0.18518518518518517,9.332646496360152,0.592683933040933,0.8564143262566051,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0.2222222222222222,8.974744612722734,0.48963254026194436,0.8099921091619533,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0.18518518518518517,9.296609807128359,0.5508216337502048,0.8900623388312836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.867912187022208,0.592683933040933,0.8759749311059328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,8.412054873292933,0.732619760624621,0.8602765029442558,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,0.14814814814814814,10.21833478806055,0.592683933040933,0.7380014133022961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,9.758519582283522,0.592683933040933,0.8689191278751296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,1,1,0.18518518518518517,9.465060106725137,0.592683933040933,0.8418057588405745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.6678285081515,0.592683933040933,0.8786779469962405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.994287576862567,0.6056172068558507,0.7667807498079553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,0,0.14814814814814814,10.047631185616188,0.592683933040933,0.8065083344855453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0.1111111111111111,9.820160289946374,0.5199220766650368,0.8542043821997158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,0.18518518518518517,10.214678610538817,0.7143396326832558,0.8179460798263052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.48044384215367,0.5508216337502048,0.8408598515701824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.680406499268875,0.5508216337502048,0.7726549448745978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.18518518518518517,9.787009914477434,0.592683933040933,0.7382498604596257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.18518518518518517,6.803505257608338,0.48610332183734495,0.9458389605805144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,9.883335864325275,0.592683933040933,0.789440454985479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.711176264112805,0.5508216337502048,0.8690933346315906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0.1111111111111111,9.798182590890704,0.7143396326832558,0.8133591099950659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.18518518518518517,9.729193687429403,0.5508216337502048,0.8655263009520646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,0.18518518518518517,9.581972891547895,0.5508216337502048,0.7554848071862708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,9.898525260706313,0.592683933040933,0.7721434198482071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,1,0.18518518518518517,8.764209507142004,0.5508216337502048,0.8318774001871769,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,9.472781556562168,0.42851230074266633,0.8104456773444388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.18518518518518517,9.417435838868785,0.42851230074266633,0.7620882843717516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.503084610020228,0.48610332183734495,0.7231581466083996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.18518518518518517,9.350189267092581,0.48610332183734495,0.8528519298667534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0.14814814814814814,9.488047863280759,0.48610332183734495,0.8428809069055128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0.18518518518518517,9.648659816955295,0.592683933040933,0.8390346614413049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0.18518518518518517,9.723223876851618,0.5508216337502048,0.7744162303102515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0.18518518518518517,9.314790473332646,0.48610332183734495,0.8715009893178152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0.1111111111111111,9.758519582283522,0.592683933040933,0.8301692088547616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0.14814814814814814,9.220389707829185,0.42851230074266633,0.8454191638328679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0.18518518518518517,9.803722464346553,0.592683933040933,0.8316710718630673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.820160289946374,0.5508216337502048,0.675782579139405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,1,0,1,0.18518518518518517,8.45553053102413,0.5508216337502048,0.763878482637427,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.18518518518518517,9.568084743872936,0.5508216337502048,0.8767060147928967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0.14814814814814814,9.76428295481558,0.592683933040933,0.7466230364267803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,1,1,0,0,0,0.18518518518518517,9.746892220313054,0.592683933040933,0.5544450414124265,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0.1111111111111111,9.61587214452889,0.48610332183734495,0.8605311289444477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,0.18518518518518517,9.746892220313054,0.5508216337502048,0.7971863469091218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.1111111111111111,8.412054873292933,0.653132151864831,0.9637911726226125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,1,0,0,1,1,0.14814814814814814,9.465060106725137,0.48610332183734495,0.8522803668389505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0.14814814814814814,9.60918360377546,0.5101074141567432,0.8561983157528268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
