,pk_cid,propensity_score,propensity_segment
24977,1037869,8.274214e-06,Low
24978,1037870,1.5438283e-05,Low
24979,1037871,6.76776e-06,Low
24980,1037872,1.8890996e-05,Low
24981,1037873,7.402196e-06,Low
24982,1037874,1.671675e-05,Low
24983,1037875,1.7864924e-05,Low
24984,1037876,1.29563205e-05,Low
24985,1037877,8.8896895e-06,Low
24986,1037878,9.33399e-06,Low
24987,1037879,1.0914552e-05,Low
24988,1037880,1.1900552e-05,Low
24989,1037881,1.1474128e-05,Low
24990,1037883,3.2857915e-05,Low
24991,1037884,1.1474128e-05,Low
24992,1037886,9.642807e-06,Low
24993,1037887,1.617317e-05,Low
24994,1037888,1.4449774e-05,Low
24995,1037889,1.572847e-05,Low
24996,1037890,8.222448e-06,Low
24997,1037891,8.111764e-06,Low
24998,1037892,1.7201739e-05,Low
24999,1037893,3.3028882e-05,Low
25000,1037894,6.2446934e-06,Low
25001,1037895,2.8278671e-05,Low
25002,1037896,1.2022631e-05,Low
25003,1037897,6.7082246e-06,Low
25004,1037898,8.116972e-06,Low
25005,1037899,2.4015195e-05,Low
25006,1037900,5.172912e-06,Low
25007,1037901,2.7825718e-05,Low
25008,1037902,1.0338743e-05,Low
25009,1037903,1.0005599e-05,Low
25010,1037904,1.8804953e-05,Low
25011,1037905,1.3866195e-05,Low
25012,1037906,7.955363e-06,Low
25013,1037907,7.278012e-06,Low
25014,1037908,1.1733529e-05,Low
25015,1037909,1.2836628e-05,Low
25016,1037910,6.283613e-06,Low
25017,1037911,1.400534e-05,Low
25018,1037912,2.1224523e-05,Low
25019,1037913,9.410984e-06,Low
25020,1037914,7.4688865e-06,Low
25021,1037915,1.0288709e-05,Low
25022,1037916,1.20384075e-05,Low
25023,1037917,4.034436e-06,Low
25024,1037918,9.560451e-06,Low
25025,1037919,1.2106091e-05,Low
25026,1037920,1.740248e-05,Low
25027,1037921,7.1806026e-06,Low
25028,1037922,1.164594e-05,Low
25029,1037923,1.535998e-05,Low
25030,1037924,1.7411345e-05,Low
25031,1037925,1.4855344e-05,Low
25032,1037926,5.0869958e-06,Low
25033,1037927,2.4531122e-05,Low
25034,1037928,2.7581815e-05,Low
25035,1037929,5.9868744e-05,Low
25036,1037931,1.1062836e-05,Low
25037,1037932,1.0479983e-05,Low
25038,1037933,1.7865912e-05,Low
25039,1037934,8.317728e-06,Low
25040,1037935,5.3131726e-06,Low
25041,1037938,6.9953408e-06,Low
25042,1037939,4.6424047e-06,Low
25043,1037940,1.2081837e-05,Low
25044,1037941,2.3302771e-05,Low
25045,1037942,1.3368192e-05,Low
25046,1037943,2.5911477e-05,Low
25047,1037944,1.1448376e-05,Low
25048,1037945,5.0887284e-06,Low
25049,1037946,6.699735e-06,Low
25050,1037947,2.4263816e-05,Low
25051,1037949,1.8692721e-05,Low
25052,1037950,1.2449645e-05,Low
25053,1037951,6.322758e-06,Low
25054,1037952,1.2504795e-05,Low
25055,1037953,8.687771e-06,Low
25056,1037954,1.1165946e-05,Low
25057,1037955,2.1937605e-05,Low
25058,1037956,5.283784e-06,Low
25059,1037957,1.3914731e-05,Low
25060,1037958,7.3329325e-06,Low
25061,1037959,9.363653e-06,Low
25062,1037960,2.2051814e-05,Low
25063,1037961,1.1926012e-05,Low
25064,1037962,1.0891688e-05,Low
25065,1037963,1.134901e-05,Low
25066,1037964,1.2128776e-05,Low
25067,1037965,7.493587e-06,Low
25068,1037966,2.167591e-05,Low
25069,1037967,8.036329e-06,Low
25070,1037968,6.579255e-06,Low
25071,1037969,1.296198e-05,Low
25072,1037970,1.092926e-05,Low
25073,1037971,1.0045822e-05,Low
25074,1037972,2.1158357e-05,Low
25075,1037973,5.5306496e-06,Low
25076,1037974,1.540459e-05,Low
25077,1037976,5.754942e-06,Low
25078,1037977,8.552265e-06,Low
25079,1037978,6.1215924e-06,Low
25080,1037980,1.3641631e-05,Low
25081,1037981,2.314965e-05,Low
25082,1037982,5.7016027e-06,Low
25083,1037983,1.097931e-05,Low
25084,1037984,1.0859856e-05,Low
25085,1037985,1.1348241e-05,Low
25086,1037986,1.4408562e-05,Low
25087,1037987,4.6049286e-06,Low
25088,1037988,1.6393677e-05,Low
25089,1037989,8.850271e-06,Low
25090,1037990,6.384318e-06,Low
25091,1037991,1.0661527e-05,Low
25092,1037992,9.627617e-06,Low
25093,1037993,4.7378066e-06,Low
25094,1037994,1.3379683e-05,Low
25095,1037995,1.8261819e-05,Low
25096,1037996,5.4316174e-06,Low
25097,1037997,7.657783e-06,Low
25098,1037998,5.5011756e-06,Low
25099,1038000,5.2216838e-06,Low
25100,1038001,9.480318e-06,Low
25101,1038002,8.265082e-06,Low
25102,1038003,8.873732e-06,Low
25103,1038004,7.6824335e-06,Low
25104,1038005,6.4850174e-06,Low
25105,1038006,1.4728008e-05,Low
25106,1038007,5.695293e-06,Low
25107,1038008,1.0905334e-05,Low
25108,1038009,7.4968893e-06,Low
25109,1038010,6.7409824e-06,Low
25110,1038011,1.49361595e-05,Low
25111,1038012,4.938034e-06,Low
25112,1038013,8.5997835e-06,Low
25113,1038014,7.884885e-06,Low
25114,1038015,1.1203855e-05,Low
25115,1038016,9.147801e-06,Low
25116,1038017,6.865118e-06,Low
25117,1038018,6.2142226e-06,Low
25118,1038019,1.9203217e-05,Low
25119,1038020,1.2922287e-05,Low
25120,1038021,2.3327497e-05,Low
25121,1038022,7.943892e-06,Low
25122,1038023,9.5166415e-06,Low
25123,1038024,1.1564262e-05,Low
25124,1038025,1.3144708e-05,Low
25125,1038027,1.9786252e-05,Low
25126,1038028,2.1948088e-05,Low
25127,1038029,8.476467e-06,Low
25128,1038030,6.5292757e-06,Low
25129,1038031,7.038892e-06,Low
25130,1038032,8.196096e-06,Low
25131,1038033,6.057965e-06,Low
25132,1038034,1.5229494e-05,Low
25133,1038035,6.443934e-06,Low
25134,1038037,2.1255635e-05,Low
25135,1038038,1.2079486e-05,Low
25136,1038039,8.779414e-06,Low
25137,1038040,1.1314148e-05,Low
25138,1038041,6.684131e-06,Low
25139,1038042,1.0673144e-05,Low
25140,1038043,6.8630884e-06,Low
25141,1038044,5.7407115e-06,Low
25142,1038045,1.4130444e-05,Low
25143,1038046,1.1890955e-05,Low
25144,1038047,8.353174e-06,Low
25145,1038048,1.2083392e-05,Low
25146,1038049,6.966879e-06,Low
25147,1038050,8.073223e-06,Low
25148,1038051,6.669047e-06,Low
25149,1038052,9.074026e-06,Low
25150,1038053,9.672362e-06,Low
25151,1038054,1.3691431e-05,Low
25152,1038055,1.3851392e-05,Low
25153,1038056,7.968081e-06,Low
25154,1038057,2.3902301e-05,Low
25155,1038058,1.0796936e-05,Low
25156,1038059,9.295899e-06,Low
25157,1038060,8.85831e-06,Low
25158,1038061,1.5683043e-05,Low
25159,1038062,5.0593508e-06,Low
25160,1038063,6.6212324e-06,Low
25161,1038064,1.8845794e-05,Low
25162,1038065,4.989352e-06,Low
25163,1038066,5.956673e-06,Low
25164,1038067,1.8326247e-05,Low
25165,1038068,5.87492e-06,Low
25166,1038069,8.469163e-06,Low
25167,1038071,0.00018852456,Low
25168,1038072,9.185426e-06,Low
25169,1038073,3.5349945e-05,Low
25170,1038074,5.4827606e-06,Low
25171,1038075,7.7634495e-06,Low
25172,1038076,1.5311805e-05,Low
25173,1038077,1.1339846e-05,Low
25174,1038078,2.795997e-05,Low
25175,1038079,1.364007e-05,Low
25176,1038080,1.1219593e-05,Low
25177,1038081,1.0755008e-05,Low
25178,1038082,8.04751e-06,Low
25179,1038083,2.4532175e-05,Low
25180,1038084,1.215389e-05,Low
25181,1038085,6.232758e-06,Low
25182,1038087,6.179786e-06,Low
25183,1038088,6.5569875e-06,Low
25184,1038089,1.0084428e-05,Low
25185,1038090,1.4200516e-05,Low
25186,1038091,4.5545885e-06,Low
25187,1038092,9.106022e-06,Low
25188,1038093,1.3480762e-05,Low
25189,1038095,3.369893e-05,Low
25190,1038096,1.4934992e-05,Low
25191,1038097,1.3914731e-05,Low
25192,1038098,1.1598158e-05,Low
25193,1038099,4.246877e-05,Low
25194,1038100,1.415302e-05,Low
25195,1038101,2.0941376e-05,Low
25196,1038102,9.147801e-06,Low
25197,1038104,9.716054e-06,Low
25198,1038105,1.0478644e-05,Low
25199,1038106,5.865912e-06,Low
25200,1038107,1.0575019e-05,Low
25201,1038108,1.8771983e-05,Low
25202,1038109,1.0283667e-05,Low
25203,1038110,9.143589e-06,Low
25204,1038111,8.252646e-06,Low
25205,1038112,1.1155759e-05,Low
25206,1038114,1.688888e-05,Low
25207,1038115,1.6348711e-05,Low
25208,1038116,1.5085193e-05,Low
25209,1038117,7.1102318e-06,Low
25210,1038118,8.905243e-06,Low
25211,1038119,3.4599558e-05,Low
25212,1038121,7.041282e-06,Low
25213,1038122,6.017934e-06,Low
25214,1038123,6.923806e-06,Low
25215,1038124,1.0277323e-05,Low
25216,1038125,1.1428228e-05,Low
25217,1038127,9.1436505e-06,Low
25218,1038128,4.62656e-06,Low
25219,1038129,7.697754e-06,Low
25220,1038130,1.0542554e-05,Low
25221,1038132,1.1733529e-05,Low
25222,1038133,6.2541935e-06,Low
25223,1038134,1.4393756e-05,Low
25224,1038135,2.0481657e-05,Low
25225,1038136,1.1180852e-05,Low
25226,1038138,6.535873e-06,Low
25227,1038139,9.687908e-06,Low
25228,1038140,1.758806e-05,Low
25229,1038141,8.496214e-06,Low
25230,1038142,5.5881474e-06,Low
25231,1038145,1.19106e-05,Low
25232,1038147,1.5878593e-05,Low
25233,1038148,5.577935e-06,Low
25234,1038149,8.2173365e-06,Low
25235,1038150,5.6251793e-06,Low
25236,1038151,1.59401e-05,Low
25237,1038152,1.26146915e-05,Low
25238,1038153,7.632105e-06,Low
25239,1038154,6.6890857e-06,Low
25240,1038156,6.086833e-06,Low
25241,1038157,2.1049116e-05,Low
25242,1038158,2.721773e-05,Low
25243,1038159,8.434054e-06,Low
25244,1038160,1.1936366e-05,Low
25245,1038161,9.089633e-06,Low
25246,1038162,9.821399e-06,Low
25247,1038165,1.3203292e-05,Low
25248,1038166,8.340414e-06,Low
25249,1038167,1.2196584e-05,Low
25250,1038169,6.3557177e-06,Low
25251,1038170,1.6882841e-05,Low
25252,1038171,9.635002e-06,Low
25253,1038174,1.356244e-05,Low
25254,1038175,7.1447344e-06,Low
25255,1038176,5.8456126e-06,Low
25256,1038177,8.928219e-06,Low
25257,1038178,1.33839585e-05,Low
25258,1038179,7.4105587e-06,Low
25259,1038180,7.89371e-06,Low
25260,1038181,6.024038e-06,Low
25261,1038182,1.15852135e-05,Low
25262,1038183,8.12815e-06,Low
25263,1038184,1.0788383e-05,Low
25264,1038185,1.0525367e-05,Low
25265,1038186,8.822389e-05,Low
25266,1038188,2.5554105e-05,Low
25267,1038189,6.217234e-06,Low
25268,1038190,1.8677485e-05,Low
25269,1038191,1.0940501e-05,Low
25270,1038192,1.364858e-05,Low
25271,1038193,1.0925487e-05,Low
25272,1038194,7.122699e-06,Low
25273,1038195,9.816913e-06,Low
25274,1038196,9.583975e-06,Low
25275,1038197,6.0582997e-06,Low
25276,1038198,1.09938e-05,Low
25277,1038199,9.831979e-06,Low
25278,1038200,1.0050843e-05,Low
25279,1038201,4.9952464e-06,Low
25280,1038202,2.1866214e-05,Low
25281,1038203,6.3557177e-06,Low
25282,1038204,4.658324e-05,Low
25283,1038206,1.8421446e-05,Low
25284,1038207,2.0290761e-05,Low
25285,1038208,6.090236e-06,Low
25286,1038209,8.437753e-06,Low
25287,1038210,1.2847724e-05,Low
25288,1038212,1.9987623e-05,Low
25289,1038213,6.061224e-06,Low
25290,1038214,3.6460693e-05,Low
25291,1038215,1.1750326e-05,Low
25292,1038216,2.764942e-05,Low
25293,1038217,1.40844995e-05,Low
25294,1038220,9.091896e-06,Low
25295,1038222,1.7327478e-05,Low
25296,1038223,1.944038e-05,Low
25297,1038224,1.5191795e-05,Low
25298,1038227,9.230774e-06,Low
25299,1038228,6.835667e-06,Low
25300,1038229,9.333892e-06,Low
25301,1038230,1.2971366e-05,Low
25302,1038231,8.577185e-06,Low
25303,1038232,1.5956115e-05,Low
25304,1038233,5.864743e-06,Low
25305,1038234,1.8027908e-05,Low
25306,1038235,6.783921e-06,Low
25307,1038236,1.4180622e-05,Low
25308,1038238,1.171765e-05,Low
25309,1038239,9.981153e-06,Low
25310,1038240,1.3692032e-05,Low
25311,1038242,1.7377139e-05,Low
25312,1038243,7.881322e-06,Low
25313,1038246,2.5672474e-05,Low
25314,1038247,1.3667428e-05,Low
25315,1038248,1.6911687e-05,Low
25316,1038250,9.059517e-06,Low
25317,1038252,1.0389289e-05,Low
25318,1038253,1.166438e-05,Low
25319,1038254,8.722814e-06,Low
25320,1038256,8.476467e-06,Low
25321,1038257,1.0748302e-05,Low
25322,1038258,5.4577717e-06,Low
25323,1038259,1.5939371e-05,Low
25324,1038260,1.5097484e-05,Low
25325,1038262,1.5109972e-05,Low
25326,1038263,7.093138e-06,Low
25327,1038264,6.6523794e-06,Low
25328,1038265,1.5383099e-05,Low
25329,1038267,3.685186e-05,Low
25330,1038268,1.2540492e-05,Low
25331,1038269,1.0177429e-05,Low
25332,1038270,8.429935e-06,Low
25333,1038271,5.364745e-06,Low
25334,1038272,1.4723768e-05,Low
25335,1038273,1.6395019e-05,Low
25336,1038275,1.3086423e-05,Low
25337,1038276,1.268518e-05,Low
25338,1038277,7.619974e-06,Low
25339,1038279,6.7121478e-06,Low
25340,1038280,9.049932e-06,Low
25341,1038281,1.5519057e-05,Low
25342,1038282,1.0419742e-05,Low
25343,1038283,7.4105587e-06,Low
25344,1038284,8.8127745e-06,Low
25345,1038285,6.994073e-06,Low
25346,1038286,1.01485275e-05,Low
25347,1038288,1.5738298e-05,Low
25348,1038289,9.378461e-06,Low
25349,1038290,1.1339186e-05,Low
25350,1038291,8.558148e-06,Low
25351,1038292,6.871262e-06,Low
25352,1038293,7.924182e-06,Low
25353,1038294,1.8990504e-05,Low
25354,1038295,7.965604e-06,Low
25355,1038296,4.093672e-06,Low
25356,1038297,1.0271738e-05,Low
25357,1038298,5.1163975e-06,Low
25358,1038300,9.911208e-06,Low
25359,1038301,9.3332865e-06,Low
25360,1038302,5.170747e-06,Low
25361,1038303,1.510941e-05,Low
25362,1038306,1.590654e-05,Low
25363,1038307,9.650258e-06,Low
25364,1038308,1.0890534e-05,Low
25365,1038309,1.085471e-05,Low
25366,1038311,1.3832794e-05,Low
25367,1038312,1.3465691e-05,Low
25368,1038313,2.2970686e-05,Low
25369,1038314,5.348669e-05,Low
25370,1038315,1.850323e-05,Low
25371,1038316,7.229526e-06,Low
25372,1038317,8.973572e-06,Low
25373,1038318,2.7413358e-05,Low
25374,1038319,4.4147373e-06,Low
25375,1038320,1.1243362e-05,Low
25376,1038321,9.222987e-06,Low
25377,1038322,2.0695255e-05,Low
25378,1038323,1.7821023e-05,Low
25379,1038324,6.5302224e-06,Low
25380,1038326,1.4613801e-05,Low
25381,1038328,8.534699e-06,Low
25382,1038330,6.9721627e-06,Low
25383,1038333,8.728073e-06,Low
25384,1038335,2.7672145e-06,Low
25385,1038336,9.491028e-06,Low
25386,1038337,7.31697e-06,Low
25387,1038339,9.35487e-06,Low
25388,1038340,6.632501e-06,Low
25389,1038342,5.833178e-06,Low
25390,1038343,8.612957e-06,Low
25391,1038344,9.991629e-06,Low
25392,1038346,5.157012e-06,Low
25393,1038347,6.3289535e-06,Low
25394,1038349,2.3511215e-05,Low
25395,1038350,1.8557057e-05,Low
25396,1038351,7.898357e-06,Low
25397,1038352,5.2492746e-06,Low
25398,1038353,1.1300873e-05,Low
25399,1038354,7.582258e-06,Low
25400,1038355,8.300241e-06,Low
25401,1038356,1.5515847e-05,Low
25402,1038358,1.5586425e-05,Low
25403,1038359,1.3875509e-05,Low
25404,1038360,9.524241e-06,Low
25405,1038361,1.0718975e-05,Low
25406,1038362,8.566787e-06,Low
25407,1038363,5.57476e-06,Low
25408,1038364,5.00181e-06,Low
25409,1038365,5.1541756e-06,Low
25410,1038367,7.902711e-06,Low
25411,1038368,9.147801e-06,Low
25412,1038369,1.1503864e-05,Low
25413,1038370,1.4798954e-05,Low
25414,1038371,4.827069e-06,Low
25415,1038372,6.568935e-06,Low
25416,1038373,4.8410698e-06,Low
25417,1038374,2.2553444e-05,Low
25418,1038376,1.155832e-05,Low
25419,1038377,4.912623e-06,Low
25420,1038378,8.71829e-06,Low
25421,1038379,1.1339186e-05,Low
25422,1038381,1.07955775e-05,Low
25423,1038382,1.4279102e-05,Low
25424,1038383,1.0058332e-05,Low
25425,1038384,9.488295e-06,Low
25426,1038385,1.1207382e-05,Low
25427,1038386,9.642043e-06,Low
25428,1038387,1.6828479e-05,Low
25429,1038388,4.8211255e-06,Low
25430,1038389,9.673718e-06,Low
25431,1038390,5.4752204e-06,Low
25432,1038391,6.9725616e-06,Low
25433,1038392,6.795589e-06,Low
25434,1038393,8.441303e-06,Low
25435,1038394,8.545571e-06,Low
25436,1038395,8.437753e-06,Low
25437,1038397,1.1389571e-05,Low
25438,1038398,1.587116e-05,Low
25439,1038399,7.715348e-06,Low
25440,1038400,4.565983e-06,Low
25441,1038401,1.1160729e-05,Low
25442,1038402,1.0524995e-05,Low
25443,1038403,5.1383768e-06,Low
25444,1038404,7.09977e-06,Low
25445,1038405,9.414629e-06,Low
25446,1038407,6.1295027e-06,Low
25447,1038408,8.948345e-06,Low
25448,1038409,7.042269e-06,Low
25449,1038410,7.384217e-06,Low
25450,1038412,1.390489e-05,Low
25451,1038413,1.1218824e-05,Low
25452,1038414,1.4379158e-05,Low
25453,1038415,5.0358694e-06,Low
25454,1038418,2.3966371e-05,Low
25455,1038419,2.3073613e-05,Low
25456,1038421,6.2108343e-06,Low
25457,1038422,8.437753e-06,Low
25458,1038424,1.09574685e-05,Low
25459,1038425,5.3602603e-06,Low
25460,1038426,1.4952221e-05,Low
25461,1038427,4.282785e-06,Low
25462,1038428,1.2517288e-05,Low
25463,1038431,7.5074204e-06,Low
25464,1038433,1.364007e-05,Low
25465,1038434,1.3461479e-05,Low
25466,1038436,1.5658517e-05,Low
25467,1038437,5.8127866e-06,Low
25468,1038438,1.2904837e-05,Low
25469,1038439,2.4191106e-05,Low
25470,1038440,9.106022e-06,Low
25471,1038441,8.678456e-06,Low
25472,1038443,3.0184045e-05,Low
25473,1038444,4.547033e-06,Low
25474,1038445,4.682891e-06,Low
25475,1038446,1.7904307e-05,Low
25476,1038447,5.8127866e-06,Low
25477,1038448,1.3189901e-05,Low
25478,1038450,1.0780567e-05,Low
25479,1038451,1.7671047e-05,Low
25480,1038452,7.4687305e-06,Low
25481,1038453,8.998776e-06,Low
25482,1038455,6.928628e-06,Low
25483,1038456,1.1131328e-05,Low
25484,1038457,9.812945e-06,Low
25485,1038459,5.5700466e-06,Low
25486,1038460,4.7957437e-06,Low
25487,1038462,5.1167635e-06,Low
25488,1038463,1.0856553e-05,Low
25489,1038466,5.739858e-06,Low
25490,1038469,1.2862375e-05,Low
25491,1038470,1.3860313e-05,Low
25492,1038471,1.0341831e-05,Low
25493,1038472,1.079601e-05,Low
25494,1038474,6.5332624e-06,Low
25495,1038475,9.230087e-06,Low
25496,1038476,7.2193084e-06,Low
25497,1038477,7.993837e-06,Low
25498,1038478,5.459896e-06,Low
25499,1038479,1.6421198e-05,Low
25500,1038480,9.526676e-06,Low
25501,1038481,9.787663e-06,Low
25502,1038482,1.5566668e-05,Low
25503,1038483,2.6372123e-05,Low
25504,1038484,1.032295e-05,Low
25505,1038485,8.8717525e-06,Low
25506,1038487,1.5807325e-05,Low
25507,1038488,1.2176025e-05,Low
25508,1038489,4.0918103e-06,Low
25509,1038490,5.3766325e-06,Low
25510,1038492,1.8607348e-05,Low
25511,1038493,1.2665862e-05,Low
25512,1038494,7.404371e-06,Low
25513,1038495,1.1816537e-05,Low
25514,1038496,2.0696736e-05,Low
25515,1038498,8.05847e-06,Low
25516,1038499,1.5156224e-05,Low
25517,1038500,7.344256e-06,Low
25518,1038503,6.857462e-06,Low
25519,1038504,2.644676e-06,Low
25520,1038505,2.0216805e-05,Low
25521,1038506,1.5635867e-05,Low
25522,1038507,8.416545e-06,Low
25523,1038508,2.090831e-05,Low
25524,1038509,9.348841e-06,Low
25525,1038511,5.5255773e-06,Low
25526,1038512,1.7855931e-05,Low
25527,1038514,5.506167e-06,Low
25528,1038515,8.056026e-06,Low
25529,1038516,1.5070856e-05,Low
25530,1038517,1.1778206e-05,Low
25531,1038519,3.7475493e-06,Low
25532,1038521,8.437753e-06,Low
25533,1038522,1.3875151e-05,Low
25534,1038523,1.7347584e-05,Low
25535,1038524,6.763037e-06,Low
25536,1038526,6.9783564e-06,Low
25537,1038527,6.953126e-06,Low
25538,1038528,1.5142747e-05,Low
25539,1038530,5.9895356e-06,Low
25540,1038531,5.0887284e-06,Low
25541,1038533,4.6388022e-06,Low
25542,1038534,1.1520057e-05,Low
25543,1038535,1.8931485e-05,Low
25544,1038537,8.440377e-06,Low
25545,1038539,1.0464773e-05,Low
25546,1038540,6.1807345e-06,Low
25547,1038541,1.5552467e-05,Low
25548,1038543,6.444124e-06,Low
25549,1038544,6.742037e-06,Low
25550,1038545,2.254048e-05,Low
25551,1038546,2.9362765e-05,Low
25552,1038547,2.0252215e-05,Low
25553,1038548,8.694783e-06,Low
25554,1038549,5.9793306e-06,Low
25555,1038550,8.934642e-06,Low
25556,1038551,1.2455819e-05,Low
25557,1038552,5.019352e-06,Low
25558,1038553,8.705022e-06,Low
25559,1038554,8.841396e-06,Low
25560,1038555,8.4141775e-06,Low
25561,1038556,1.3977733e-05,Low
25562,1038557,8.192845e-06,Low
25563,1038559,5.0066114e-06,Low
25564,1038560,8.612957e-06,Low
25565,1038561,7.511933e-06,Low
25566,1038562,1.2482945e-05,Low
25567,1038563,6.763811e-06,Low
25568,1038564,1.9724514e-05,Low
25569,1038565,7.832468e-06,Low
25570,1038566,9.115015e-06,Low
25571,1038567,4.372335e-06,Low
25572,1038568,3.4456816e-06,Low
25573,1038569,4.919871e-06,Low
25574,1038571,1.0347581e-05,Low
25575,1038572,9.114537e-06,Low
25576,1038573,5.3657677e-05,Low
25577,1038574,1.37215475e-05,Low
25578,1038575,6.056844e-06,Low
25579,1038576,1.33712265e-05,Low
25580,1038577,1.6404232e-05,Low
25581,1038579,3.5031353e-06,Low
25582,1038580,2.2174823e-05,Low
25583,1038582,6.987473e-06,Low
25584,1038583,1.4785256e-05,Low
25585,1038584,4.989352e-06,Low
25586,1038585,8.81322e-06,Low
25587,1038586,1.3203935e-05,Low
25588,1038587,8.0510645e-06,Low
25589,1038588,6.3087423e-06,Low
25590,1038589,0.00010255194,Low
25591,1038591,8.567236e-06,Low
25592,1038592,6.437951e-06,Low
25593,1038593,9.299534e-06,Low
25594,1038596,6.3524335e-06,Low
25595,1038598,4.542235e-06,Low
25596,1038599,1.7810065e-05,Low
25597,1038600,1.1863373e-05,Low
25598,1038601,1.5771308e-05,Low
25599,1038603,8.772751e-06,Low
25600,1038605,1.1709429e-05,Low
25601,1038606,1.3824472e-05,Low
25602,1038607,7.938667e-06,Low
25603,1038608,5.734102e-06,Low
25604,1038609,1.350458e-05,Low
25605,1038610,1.7209042e-05,Low
25606,1038611,2.7863187e-05,Low
25607,1038612,4.457551e-06,Low
25608,1038613,1.5821215e-05,Low
25609,1038614,9.352443e-06,Low
25610,1038615,9.64816e-06,Low
25611,1038616,1.2037064e-05,Low
25612,1038617,1.0251618e-05,Low
25613,1038618,6.923806e-06,Low
25614,1038619,6.7509927e-06,Low
25615,1038620,1.4720903e-05,Low
25616,1038621,2.3549654e-05,Low
25617,1038622,6.0296475e-06,Low
25618,1038623,4.994346e-06,Low
25619,1038624,7.743233e-06,Low
25620,1038625,1.132491e-05,Low
25621,1038626,5.506167e-06,Low
25622,1038627,5.787149e-06,Low
25623,1038628,7.850633e-06,Low
25624,1038629,6.2101053e-06,Low
25625,1038630,1.2299981e-05,Low
25626,1038631,3.8329886e-06,Low
25627,1038633,8.749733e-06,Low
25628,1038635,2.959535e-06,Low
25629,1038636,4.4147373e-06,Low
25630,1038637,2.3525412e-05,Low
25631,1038639,8.060253e-06,Low
25632,1038640,1.9579027e-05,Low
25633,1038641,7.04997e-06,Low
25634,1038642,1.1319339e-05,Low
25635,1038643,7.4788086e-06,Low
25636,1038644,5.0748486e-06,Low
25637,1038645,2.9366127e-05,Low
25638,1038646,1.8117875e-05,Low
25639,1038647,5.755886e-06,Low
25640,1038648,4.9952464e-06,Low
25641,1038649,4.7525637e-06,Low
25642,1038650,3.941257e-06,Low
25643,1038651,7.889143e-06,Low
25644,1038652,6.800763e-06,Low
25645,1038653,1.3365667e-05,Low
25646,1038654,3.1982042e-06,Low
25647,1038655,8.0713835e-06,Low
25648,1038656,8.405372e-06,Low
25649,1038657,9.378989e-06,Low
25650,1038658,1.0886817e-05,Low
25651,1038659,2.2937173e-05,Low
