,pk_cid,short_term_deposit,funds,securities,long_term_deposit,have_inversion_products,propensity_score,propensity_segment
31983,1045512,0,0,0,0,0,1.5031053e-05,Low
31984,1045513,0,0,0,0,0,1.3173208e-05,Low
31985,1045514,0,0,0,0,0,5.5882165e-06,Low
31986,1045515,0,0,0,0,0,4.81557e-06,Low
31987,1045516,0,0,0,0,0,3.2134758e-06,Low
31988,1045517,0,0,0,0,0,2.0980215e-05,Low
31989,1045518,0,0,0,0,0,1.655054e-05,Low
31990,1045519,0,0,0,0,0,2.5293471e-05,Low
31991,1045520,0,0,0,0,0,7.333639e-06,Low
31992,1045521,0,0,0,0,0,1.1015356e-05,Low
31993,1045522,0,0,0,0,0,2.1656073e-05,Low
31994,1045523,0,0,0,0,0,4.8647657e-06,Low
31995,1045524,0,0,0,0,0,1.881839e-05,Low
31996,1045525,0,0,0,0,0,7.4094846e-06,Low
31997,1045526,0,0,0,0,0,1.2787803e-05,Low
31998,1045527,0,0,0,0,0,8.375261e-06,Low
31999,1045528,0,0,0,0,0,9.467e-06,Low
32000,1045529,0,0,0,0,0,1.0304852e-05,Low
32001,1045530,0,0,0,0,0,8.348332e-06,Low
32002,1045531,0,0,0,0,0,9.279372e-06,Low
32003,1045532,0,0,0,0,0,3.309386e-05,Low
32004,1045533,0,0,0,0,0,3.309386e-05,Low
32005,1045534,0,0,0,0,0,6.6740477e-06,Low
32006,1045535,0,0,0,0,0,3.9353505e-05,Low
32007,1045538,0,0,0,0,0,1.0974076e-05,Low
32008,1045540,0,0,0,0,0,3.209078e-06,Low
32009,1045541,0,0,0,0,0,2.8135004e-05,Low
32010,1045542,0,0,0,0,0,8.817214e-06,Low
32011,1045544,0,0,0,0,0,1.5066459e-05,Low
32012,1045545,0,0,0,0,0,1.9425365e-06,Low
32013,1045546,0,0,0,0,0,1.4011723e-06,Low
32014,1045547,0,0,0,0,0,1.3383359e-05,Low
32015,1045548,0,0,0,0,0,3.605518e-05,Low
32016,1045549,0,0,0,0,0,4.8903585e-06,Low
32017,1045550,0,0,0,0,0,1.7247241e-05,Low
32018,1045551,0,0,0,0,0,6.6273224e-06,Low
32019,1045552,0,0,0,0,0,8.477421e-06,Low
32020,1045553,0,0,0,0,0,1.7100087e-05,Low
32021,1045555,0,0,0,0,0,3.6310696e-05,Low
32022,1045556,0,0,0,0,0,4.536685e-06,Low
32023,1045557,0,0,0,0,0,6.8890695e-06,Low
32024,1045558,0,0,0,0,0,1.0508185e-05,Low
32025,1045559,0,0,0,0,0,1.1115077e-05,Low
32026,1045560,0,0,0,0,0,1.5578431e-05,Low
32027,1045561,0,0,0,0,0,5.134336e-06,Low
32028,1045562,0,0,0,0,0,5.229154e-06,Low
32029,1045563,0,0,0,0,0,2.2251721e-05,Low
32030,1045565,0,0,0,0,0,1.08660315e-05,Low
32031,1045566,0,0,0,0,0,2.0942833e-05,Low
32032,1045567,0,0,0,0,0,1.5979842e-05,Low
32033,1045568,0,0,0,0,0,8.748973e-06,Low
32034,1045569,0,0,0,0,0,1.3650104e-05,Low
32035,1045570,0,0,0,0,0,1.1151813e-05,Low
32036,1045571,0,0,0,0,0,9.072416e-06,Low
32037,1045572,0,0,0,0,0,1.3218915e-05,Low
32038,1045573,0,0,0,0,0,4.555588e-06,Low
32039,1045574,0,0,0,0,0,5.4614793e-06,Low
32040,1045575,0,0,0,0,0,1.0711065e-05,Low
32041,1045576,0,0,0,0,0,5.5449773e-06,Low
32042,1045577,0,0,0,0,0,1.3449661e-05,Low
32043,1045578,0,0,0,0,0,1.0056893e-05,Low
32044,1045579,0,0,0,0,0,9.648408e-06,Low
32045,1045581,0,0,0,0,0,5.5894047e-06,Low
32046,1045582,0,0,0,0,0,1.6810209e-05,Low
32047,1045583,0,0,0,0,0,8.009802e-06,Low
32048,1045584,0,0,0,0,0,1.6744561e-05,Low
32049,1045585,0,0,0,0,0,3.2370826e-05,Low
32050,1045586,0,0,0,0,0,1.980407e-05,Low
32051,1045587,0,0,0,0,0,5.616549e-06,Low
32052,1045588,0,0,0,0,0,3.0955856e-05,Low
32053,1045589,0,0,0,0,0,1.0035365e-05,Low
32054,1045590,0,0,0,0,0,6.8048116e-06,Low
32055,1045591,0,0,0,0,0,5.4290854e-06,Low
32056,1045592,0,0,0,0,0,5.32254e-06,Low
32057,1045593,0,0,0,0,0,4.4359062e-06,Low
32058,1045594,0,0,0,0,0,9.558656e-06,Low
32059,1045595,0,0,0,0,0,2.6951736e-06,Low
32060,1045596,0,0,0,0,0,5.342403e-06,Low
32061,1045597,0,0,0,0,0,6.14281e-06,Low
32062,1045598,0,0,0,0,0,1.3277779e-05,Low
32063,1045599,0,0,0,0,0,1.2087494e-05,Low
32064,1045600,0,0,0,0,0,2.1888203e-05,Low
32065,1045601,0,0,0,0,0,1.0676015e-05,Low
32066,1045602,0,0,0,0,0,1.1688888e-05,Low
32067,1045603,0,0,0,0,0,1.3819805e-05,Low
32068,1045604,0,0,0,0,0,7.950084e-06,Low
32069,1045607,0,0,0,0,0,8.832513e-06,Low
32070,1045608,0,0,0,0,0,1.5578711e-05,Low
32071,1045609,0,0,0,0,0,4.235223e-06,Low
32072,1045610,0,0,0,0,0,2.6412906e-06,Low
32073,1045611,0,0,0,0,0,1.5506306e-05,Low
32074,1045612,0,0,0,0,0,8.081296e-06,Low
32075,1045613,0,0,0,0,0,5.8051132e-06,Low
32076,1045614,0,0,0,0,0,1.5172176e-05,Low
32077,1045615,0,0,0,0,0,3.376675e-06,Low
32078,1045617,0,0,0,0,0,1.6192198e-05,Low
32079,1045618,0,0,0,0,0,0.00026010905,Low
32080,1045619,0,0,0,0,0,2.9779987e-05,Low
32081,1045620,0,0,0,0,0,2.957955e-06,Low
32082,1045621,0,0,0,0,0,4.0252357e-06,Low
32083,1045622,0,0,0,0,0,5.4112905e-05,Low
32084,1045623,0,0,0,0,0,3.2945423e-05,Low
32085,1045624,0,0,0,0,0,1.1002653e-05,Low
32086,1045625,0,0,0,0,0,4.259746e-06,Low
32087,1045626,0,0,0,0,0,5.0365657e-06,Low
32088,1045627,0,0,0,0,0,1.1107108e-05,Low
32089,1045628,0,0,0,0,0,4.111647e-06,Low
32090,1045629,0,0,0,0,0,6.8785457e-06,Low
32091,1045630,0,0,0,0,0,1.6390799e-05,Low
32092,1045631,0,0,0,0,0,2.250609e-05,Low
32093,1045632,0,0,0,0,0,4.053805e-06,Low
32094,1045634,0,0,0,0,0,3.336623e-06,Low
32095,1045635,0,0,0,0,0,1.4146921e-05,Low
32096,1045636,0,0,0,0,0,4.9011765e-06,Low
32097,1045637,0,0,0,0,0,1.4860431e-05,Low
32098,1045638,0,0,0,0,0,1.2942748e-05,Low
32099,1045640,0,0,0,0,0,1.0717278e-05,Low
32100,1045641,0,0,0,0,0,1.609298e-05,Low
32101,1045642,0,0,0,0,0,5.0334447e-06,Low
32102,1045643,0,0,0,0,0,9.850787e-06,Low
32103,1045644,0,0,0,0,0,3.1764117e-05,Low
32104,1045645,0,0,0,0,0,1.9280005e-06,Low
32105,1045647,0,0,0,0,0,6.263344e-06,Low
32106,1045648,0,0,0,0,0,4.3305135e-06,Low
32107,1045649,0,0,0,0,0,3.336623e-06,Low
32108,1045650,0,0,0,0,0,1.5578711e-05,Low
32109,1045651,0,0,0,0,0,1.1685857e-05,Low
32110,1045652,0,0,0,0,0,5.4195048e-06,Low
32111,1045653,0,0,0,0,0,5.133724e-05,Low
32112,1045654,0,0,0,0,0,1.0734719e-05,Low
32113,1045655,0,0,0,0,0,1.2545277e-05,Low
32114,1045656,0,0,0,0,0,8.866855e-06,Low
32115,1045657,0,0,0,0,0,1.4885493e-05,Low
32116,1045658,0,0,0,0,0,4.640094e-06,Low
32117,1045659,0,0,0,0,0,6.263344e-06,Low
32118,1045660,0,0,0,0,0,1.03455e-05,Low
32119,1045661,0,0,0,0,0,2.3524311e-05,Low
32120,1045662,0,0,0,0,0,1.25947245e-05,Low
32121,1045663,0,0,0,0,0,2.6795282e-05,Low
32122,1045664,0,0,0,0,0,6.458952e-06,Low
32123,1045666,0,0,0,0,0,6.900109e-06,Low
32124,1045667,0,0,0,0,0,1.1804778e-05,Low
32125,1045668,0,0,0,0,0,5.3792637e-06,Low
32126,1045669,0,0,0,0,0,3.920601e-06,Low
32127,1045670,0,0,0,0,0,3.4647237e-05,Low
32128,1045672,0,0,0,0,0,9.120875e-06,Low
32129,1045673,0,0,0,0,0,9.160268e-06,Low
32130,1045674,0,0,0,0,0,8.015479e-06,Low
32131,1045675,0,0,0,0,0,4.950166e-06,Low
32132,1045676,0,0,0,0,0,2.487246e-05,Low
32133,1045677,0,0,0,0,0,4.5116434e-05,Low
32134,1045678,0,0,0,0,0,1.5535272e-05,Low
32135,1045679,0,0,0,0,0,8.311583e-06,Low
32136,1045680,0,0,0,0,0,5.885143e-06,Low
32137,1045681,0,0,0,0,0,1.251853e-05,Low
32138,1045683,0,0,0,0,0,2.9047627e-05,Low
32139,1045684,0,0,0,0,0,1.7393884e-05,Low
32140,1045685,0,0,0,0,0,1.4031383e-05,Low
32141,1045686,0,0,0,0,0,2.0698195e-05,Low
32142,1045687,0,0,0,0,0,5.4370803e-06,Low
32143,1045688,0,0,0,0,0,6.5831523e-06,Low
32144,1045689,0,0,0,0,0,1.37698935e-05,Low
32145,1045690,0,0,0,0,0,5.8979363e-06,Low
32146,1045691,0,0,0,0,0,2.4237637e-05,Low
32147,1045692,0,0,0,0,0,1.00997695e-05,Low
32148,1045693,0,0,0,0,0,1.1785396e-05,Low
32149,1045694,0,0,0,0,0,1.3290207e-05,Low
32150,1045695,0,0,0,0,0,1.415213e-05,Low
32151,1045696,0,0,0,0,0,5.525546e-06,Low
32152,1045697,0,0,0,0,0,4.8304537e-06,Low
32153,1045698,0,0,0,0,0,2.0288402e-05,Low
32154,1045699,0,0,0,0,0,1.663934e-05,Low
32155,1045700,0,0,0,0,0,3.296395e-06,Low
32156,1045701,0,0,0,0,0,2.340684e-06,Low
32157,1045702,0,0,0,0,0,0.0001728446,Low
32158,1045703,0,0,0,0,0,1.548854e-05,Low
32159,1045705,0,0,0,0,0,7.249472e-06,Low
32160,1045706,0,0,0,0,0,4.656714e-06,Low
32161,1045707,0,0,0,0,0,1.3062569e-05,Low
32162,1045708,0,0,0,0,0,1.254097e-05,Low
32163,1045709,0,0,0,0,0,2.3408213e-05,Low
32164,1045710,0,0,0,0,0,1.0843216e-05,Low
32165,1045711,0,0,0,0,0,3.9781808e-05,Low
32166,1045712,0,0,0,0,0,1.0685722e-05,Low
32167,1045713,0,0,0,0,0,7.300075e-06,Low
32168,1045714,0,0,0,0,0,5.1138082e-05,Low
32169,1045715,0,0,0,0,0,1.2040175e-05,Low
32170,1045716,0,0,0,0,0,3.5088913e-05,Low
32171,1045717,0,0,0,0,0,5.464902e-06,Low
32172,1045718,0,0,0,0,0,1.2862252e-05,Low
32173,1045719,0,0,0,0,0,2.8356664e-05,Low
32174,1045720,0,0,0,0,0,1.8508119e-05,Low
32175,1045721,0,0,0,0,0,1.1428272e-05,Low
32176,1045722,0,0,0,0,0,9.901959e-06,Low
32177,1045723,0,0,0,0,0,1.5025135e-05,Low
32178,1045724,0,0,0,0,0,1.6256408e-05,Low
32179,1045725,0,0,0,0,0,1.3469711e-05,Low
32180,1045726,0,0,0,0,0,2.6497415e-05,Low
32181,1045727,0,0,0,0,0,1.5661251e-05,Low
32182,1045728,0,0,0,0,0,8.130808e-05,Low
32183,1045729,0,0,0,0,0,5.4370803e-06,Low
32184,1045730,0,0,0,0,0,5.4614793e-06,Low
32185,1045731,0,0,0,0,0,4.558378e-06,Low
32186,1045732,0,0,0,0,0,8.822336e-06,Low
32187,1045733,0,0,0,0,0,7.433882e-06,Low
32188,1045734,0,0,0,0,0,8.670456e-06,Low
32189,1045735,0,0,0,0,0,3.7922182e-05,Low
32190,1045736,0,0,0,0,0,1.0304852e-05,Low
32191,1045737,0,0,0,0,0,3.376675e-06,Low
32192,1045738,0,0,0,0,0,5.6394188e-06,Low
32193,1045739,0,0,0,0,0,3.6726683e-06,Low
32194,1045740,0,0,0,0,0,1.2669329e-05,Low
32195,1045741,0,0,0,0,0,9.540395e-06,Low
32196,1045742,0,0,0,0,0,5.98535e-06,Low
32197,1045743,0,0,0,0,0,2.5687332e-06,Low
32198,1045744,0,0,0,0,0,1.344007e-05,Low
32199,1045745,0,0,0,0,0,8.537312e-06,Low
32200,1045746,0,0,0,0,0,9.912163e-06,Low
32201,1045747,0,0,0,0,0,1.5240857e-05,Low
32202,1045748,0,0,0,0,0,1.2466479e-05,Low
32203,1045749,0,0,0,0,0,9.685875e-06,Low
32204,1045750,0,0,0,0,0,2.7370648e-05,Low
32205,1045751,0,0,0,0,0,5.3325384e-06,Low
32206,1045752,0,0,0,0,0,4.0190967e-05,Low
32207,1045753,0,0,0,0,0,5.760559e-06,Low
32208,1045754,0,0,0,0,0,2.7272552e-05,Low
32209,1045755,0,0,0,0,0,1.0643515e-05,Low
32210,1045756,0,0,0,0,0,4.5778947e-06,Low
32211,1045757,0,0,0,0,0,1.0339947e-05,Low
32212,1045758,0,0,0,0,0,9.198652e-05,Low
32213,1045759,0,0,0,0,0,8.282275e-06,Low
32214,1045760,0,0,0,0,0,9.185128e-06,Low
32215,1045761,0,0,0,0,0,1.1539806e-05,Low
32216,1045762,0,0,0,0,0,6.1095197e-06,Low
32217,1045763,0,0,0,0,0,1.5609094e-05,Low
32218,1045764,0,0,0,0,0,4.1203555e-05,Low
32219,1045765,0,0,0,0,0,3.8725348e-06,Low
32220,1045766,0,0,0,0,0,2.6412906e-06,Low
32221,1045767,0,0,0,0,0,1.7647553e-05,Low
32222,1045768,0,0,0,0,0,4.212428e-06,Low
32223,1045769,0,0,0,0,0,1.617573e-05,Low
32224,1045770,0,0,0,0,0,1.8371587e-05,Low
32225,1045771,0,0,0,0,0,0.00041032152,Low
32226,1045773,0,0,0,0,0,5.105924e-05,Low
32227,1045774,0,0,0,0,0,1.0185226e-05,Low
32228,1045775,0,0,0,0,0,4.671855e-06,Low
32229,1045776,0,0,0,0,0,7.2984394e-06,Low
32230,1045777,0,0,0,0,0,1.3289916e-05,Low
32231,1045778,0,0,0,0,0,2.9331393e-05,Low
32232,1045779,0,0,0,0,0,4.880146e-06,Low
32233,1045780,0,0,0,0,0,1.1930904e-05,Low
32234,1045781,0,0,0,0,0,1.01246405e-05,Low
32235,1045782,0,0,0,0,0,5.477341e-06,Low
32236,1045783,0,0,0,0,0,1.7446398e-05,Low
32237,1045784,0,0,0,0,0,4.6101493e-05,Low
32238,1045786,0,0,0,0,0,5.20549e-06,Low
32239,1045787,0,0,0,0,0,2.0032907e-05,Low
32240,1045789,0,0,0,0,0,9.047515e-06,Low
32241,1045790,0,0,0,0,0,1.8342718e-05,Low
32242,1045791,0,0,0,0,0,1.7733206e-05,Low
32243,1045792,0,0,0,0,0,5.4370803e-06,Low
32244,1045794,0,0,0,0,0,4.84234e-06,Low
32245,1045795,0,0,0,0,0,9.429517e-06,Low
32246,1045796,0,0,0,0,0,8.164594e-06,Low
32247,1045797,0,0,0,0,0,1.7225691e-05,Low
32248,1045798,0,0,0,0,0,1.4077289e-05,Low
32249,1045799,0,0,0,0,0,3.7989616e-05,Low
32250,1045800,0,0,0,0,0,5.2338487e-06,Low
32251,1045801,0,0,0,0,0,1.734411e-05,Low
32252,1045802,0,0,0,0,0,3.0999698e-05,Low
32253,1045803,0,0,0,0,0,1.5947217e-05,Low
32254,1045804,0,0,0,0,0,5.5181918e-05,Low
32255,1045805,0,0,0,0,0,1.1538001e-05,Low
32256,1045806,0,0,0,0,0,3.3286047e-05,Low
32257,1045807,0,0,0,0,0,5.28123e-06,Low
32258,1045808,0,0,0,0,0,8.7316956e-05,Low
32259,1045809,0,0,0,0,0,8.6894164e-05,Low
32260,1045810,0,0,0,0,0,5.5449773e-06,Low
32261,1045812,0,0,0,0,0,8.291577e-06,Low
32262,1045813,0,0,0,0,0,3.469306e-05,Low
32263,1045814,0,0,0,0,0,1.1336991e-05,Low
32264,1045815,0,0,0,0,0,4.535292e-06,Low
32265,1045816,0,0,0,0,0,6.0192424e-06,Low
32266,1045817,0,0,0,0,0,1.2289861e-05,Low
32267,1045818,0,0,0,0,0,4.2552024e-06,Low
32268,1045819,0,0,0,0,0,0.00011053653,Low
32269,1045821,0,0,0,0,0,6.3144726e-06,Low
32270,1045822,0,0,0,0,0,5.3558706e-06,Low
32271,1045823,0,0,0,0,0,1.0244845e-05,Low
32272,1045824,0,0,0,0,0,9.912163e-06,Low
32273,1045825,0,0,0,0,0,3.06113e-05,Low
32274,1045826,0,0,0,0,0,1.36692015e-05,Low
32275,1045827,0,0,0,0,0,7.864744e-06,Low
32276,1045829,0,0,0,0,0,8.021887e-06,Low
32277,1045830,0,0,0,0,0,5.1239754e-06,Low
32278,1045831,0,0,0,0,0,1.3604813e-05,Low
32279,1045832,0,0,0,0,0,3.1774267e-05,Low
32280,1045833,0,0,0,0,0,2.3733194e-06,Low
32281,1045834,0,0,0,0,0,3.99096e-06,Low
32282,1045835,0,0,0,0,0,2.7842514e-06,Low
32283,1045836,0,0,0,0,0,1.0676015e-05,Low
32284,1045837,0,0,0,0,0,6.567482e-06,Low
32285,1045838,0,0,0,0,0,5.389873e-06,Low
32286,1045839,0,0,0,0,0,2.4070727e-05,Low
32287,1045840,0,0,0,0,0,8.57546e-06,Low
32288,1045841,0,0,0,0,0,7.6264155e-06,Low
32289,1045842,0,0,0,0,0,8.375261e-06,Low
32290,1045843,0,0,0,0,0,2.4416899e-05,Low
32291,1045844,0,0,0,0,0,3.8356875e-06,Low
32292,1045845,0,0,0,0,0,1.6856458e-05,Low
32293,1045846,0,0,0,0,0,1.7654489e-05,Low
32294,1045847,0,0,0,0,0,4.689538e-05,Low
32295,1045848,0,0,0,0,0,3.4233148e-05,Low
32296,1045849,0,0,0,0,0,9.518757e-06,Low
32297,1045850,0,0,0,0,0,1.2009842e-05,Low
32298,1045851,0,0,0,0,0,5.467832e-06,Low
32299,1045852,0,0,0,0,0,3.9301638e-05,Low
32300,1045853,0,0,0,0,0,3.7833215e-05,Low
32301,1045854,0,0,0,0,0,5.5649757e-06,Low
32302,1045855,0,0,0,0,0,1.6175545e-05,Low
32303,1045856,0,0,0,0,0,1.4577734e-05,Low
32304,1045857,0,0,0,0,0,1.0686486e-05,Low
32305,1045858,0,0,0,0,0,2.0109259e-05,Low
32306,1045859,0,0,0,0,0,5.5526975e-06,Low
32307,1045861,0,0,0,0,0,2.0228066e-05,Low
32308,1045862,0,0,0,0,0,2.5826537e-05,Low
32309,1045863,0,0,0,0,0,1.4383999e-05,Low
32310,1045864,0,0,0,0,0,5.1187802e-05,Low
32311,1045865,0,0,0,0,0,1.055834e-05,Low
32312,1045866,0,0,0,0,0,8.8743745e-06,Low
32313,1045867,0,0,0,0,0,4.4849658e-05,Low
32314,1045869,0,0,0,0,0,1.7464377e-05,Low
32315,1045870,0,0,0,0,0,1.7529654e-05,Low
32316,1045871,0,0,0,0,0,1.6921318e-05,Low
32317,1045872,0,0,0,0,0,2.5783225e-05,Low
32318,1045873,0,0,0,0,0,5.317238e-06,Low
32319,1045874,0,0,0,0,0,3.014817e-05,Low
32320,1045876,0,0,0,0,0,2.5621699e-05,Low
32321,1045877,0,0,0,0,0,5.5981578e-05,Low
32322,1045878,0,0,0,0,0,6.149685e-06,Low
32323,1045879,0,0,0,0,0,1.0521532e-05,Low
32324,1045880,0,0,0,0,0,1.7260107e-05,Low
32325,1045881,0,0,0,0,0,7.410163e-06,Low
32326,1045882,0,0,0,0,0,4.980633e-06,Low
32327,1045883,0,0,0,0,0,8.862805e-06,Low
32328,1045884,0,0,0,0,0,4.111647e-06,Low
32329,1045885,0,0,0,0,0,3.8616554e-06,Low
32330,1045886,0,0,0,0,0,5.1997545e-06,Low
32331,1045887,0,0,0,0,0,1.3666632e-05,Low
32332,1045888,0,0,0,0,0,3.921321e-05,Low
32333,1045889,0,0,0,0,0,4.477841e-05,Low
32334,1045890,0,0,0,0,0,7.1912254e-06,Low
32335,1045891,0,0,0,0,0,3.4168537e-05,Low
32336,1045892,0,0,0,0,0,1.4236191e-05,Low
32337,1045893,0,0,0,0,0,8.4824875e-05,Low
32338,1045894,0,0,0,0,0,1.2342705e-05,Low
32339,1045895,0,0,0,0,0,4.9459804e-06,Low
32340,1045896,0,0,0,0,0,2.1001073e-05,Low
32341,1045897,0,0,0,0,0,2.0336616e-05,Low
32342,1045899,0,0,0,0,0,3.4937968e-06,Low
32343,1045900,0,0,0,0,0,3.39802e-05,Low
32344,1045901,0,0,0,0,0,3.6996407e-05,Low
32345,1045902,0,0,0,0,0,1.1548635e-05,Low
32346,1045903,0,0,0,0,0,9.549089e-06,Low
32347,1045904,0,0,0,0,0,7.47324e-06,Low
32348,1045905,0,0,0,0,0,2.6340605e-05,Low
32349,1045906,0,0,0,0,0,4.9459804e-06,Low
32350,1045907,0,0,0,0,0,2.2407832e-05,Low
32351,1045908,0,0,0,0,0,6.382841e-05,Low
32352,1045909,0,0,0,0,0,1.3612106e-05,Low
32353,1045910,0,0,0,0,0,2.2006521e-05,Low
32354,1045911,0,0,0,0,0,6.9020043e-06,Low
32355,1045912,0,0,0,0,0,8.787187e-06,Low
32356,1045913,0,0,0,0,0,3.24855e-06,Low
32357,1045914,0,0,0,0,0,1.2349924e-06,Low
32358,1045915,0,0,0,0,0,2.6647584e-05,Low
32359,1045916,0,0,0,0,0,7.2182206e-06,Low
32360,1045917,0,0,0,0,0,9.426065e-06,Low
32361,1045918,0,0,0,0,0,1.1095103e-05,Low
32362,1045919,0,0,0,0,0,5.885143e-06,Low
32363,1045920,0,0,0,0,0,3.6336398e-05,Low
32364,1045921,0,0,0,0,0,9.345088e-06,Low
32365,1045922,0,0,0,0,0,1.678634e-05,Low
32366,1045923,0,0,0,0,0,1.0083812e-05,Low
32367,1045924,0,0,0,0,0,1.6540318e-05,Low
32368,1045926,0,0,0,0,0,6.4734995e-06,Low
32369,1045927,0,0,0,0,0,3.6410102e-06,Low
32370,1045928,0,0,0,0,0,3.42781e-05,Low
32371,1045929,0,0,0,0,0,1.6555909e-05,Low
32372,1045930,0,0,0,0,0,6.494499e-06,Low
32373,1045931,0,0,0,0,0,1.7075969e-05,Low
32374,1045932,0,0,0,0,0,1.5849668e-05,Low
32375,1045933,0,0,0,0,0,1.630258e-05,Low
32376,1045934,0,0,0,0,0,5.0158633e-06,Low
32377,1045936,0,0,0,0,0,2.1075716e-06,Low
32378,1045937,0,0,0,0,0,7.674057e-05,Low
32379,1045938,0,0,0,0,0,1.5791626e-05,Low
32380,1045939,0,0,0,0,0,2.385282e-05,Low
32381,1045940,0,0,0,0,0,4.609797e-05,Low
32382,1045941,0,0,0,0,0,2.017228e-05,Low
32383,1045942,0,0,0,0,0,1.1482972e-05,Low
32384,1045943,0,0,0,0,0,1.9602325e-05,Low
32385,1045945,0,0,0,0,0,8.816087e-06,Low
32386,1045946,0,0,0,0,0,1.9093979e-05,Low
32387,1045947,0,0,0,0,0,3.9896854e-06,Low
32388,1045948,0,0,0,0,0,1.6079404e-05,Low
32389,1045949,0,0,0,0,0,9.3252265e-06,Low
32390,1045950,0,0,0,0,0,1.641957e-05,Low
32391,1045951,0,0,0,0,0,1.4399028e-05,Low
32392,1045952,0,0,0,0,0,5.5262362e-06,Low
32393,1045953,0,0,0,0,0,5.365313e-06,Low
32394,1045954,0,0,0,0,0,2.9991993e-06,Low
32395,1045955,0,0,0,0,0,3.4990437e-05,Low
32396,1045957,0,0,0,0,0,4.0829154e-06,Low
32397,1045958,0,0,0,0,0,6.646177e-06,Low
32398,1045959,0,0,0,0,0,2.0867596e-05,Low
32399,1045960,0,0,0,0,0,6.561829e-06,Low
32400,1045961,0,0,0,0,0,6.7530473e-06,Low
32401,1045962,0,0,0,0,0,7.301862e-05,Low
32402,1045963,0,0,0,0,0,7.384992e-06,Low
32403,1045964,0,0,0,0,0,4.6396963e-06,Low
32404,1045965,0,0,0,0,0,4.035267e-06,Low
32405,1045966,0,0,0,0,0,5.395556e-06,Low
32406,1045967,0,0,0,0,0,1.711681e-05,Low
32407,1045968,0,0,0,0,0,2.827557e-05,Low
32408,1045969,0,0,0,0,0,7.77612e-06,Low
32409,1045970,0,0,0,0,0,9.15818e-06,Low
32410,1045971,0,0,0,0,0,2.340684e-06,Low
32411,1045972,0,0,0,0,0,7.982882e-06,Low
32412,1045973,0,0,0,0,0,3.958891e-05,Low
32413,1045975,0,0,0,0,0,4.8133847e-05,Low
32414,1045976,0,0,0,0,0,3.161067e-05,Low
32415,1045978,0,0,0,0,0,5.3594875e-05,Low
32416,1045980,0,0,0,0,0,1.5385489e-05,Low
32417,1045981,0,0,0,0,0,5.2332904e-05,Low
32418,1045983,0,0,0,0,0,2.266686e-05,Low
32419,1045984,0,0,0,0,0,4.8439048e-05,Low
32420,1045986,0,0,0,0,0,3.2378543e-05,Low
32421,1045989,0,0,0,0,0,0.0010411246,Low
32422,1045990,0,0,0,0,0,1.3383128e-05,Low
32423,1045991,0,0,0,0,0,0.00020806018,Low
32424,1045992,0,0,0,0,0,2.4628966e-05,Low
32425,1045995,0,0,0,0,0,5.6009303e-06,Low
32426,1045998,0,0,0,0,0,6.650449e-05,Low
32427,1046001,0,0,0,0,0,8.837747e-05,Low
32428,1046002,0,0,0,0,0,3.5381818e-05,Low
32429,1046004,0,0,0,0,0,1.5184379e-05,Low
32430,1046005,0,0,0,0,0,0.000121161764,Low
32431,1046009,0,0,0,0,0,3.3345143e-05,Low
32432,1046013,0,0,0,0,0,1.9087607e-05,Low
32433,1046014,0,0,0,0,0,3.3276876e-05,Low
32434,1046015,0,0,0,0,0,2.1736707e-05,Low
32435,1046016,0,0,0,0,0,2.328511e-05,Low
32436,1046017,0,0,0,0,0,2.7114153e-05,Low
32437,1046020,0,0,0,0,0,7.9801364e-05,Low
32438,1046022,0,0,0,0,0,2.8682487e-05,Low
32439,1046025,0,0,0,0,0,3.2441596e-05,Low
32440,1046029,0,0,0,0,0,9.285531e-05,Low
32441,1046033,0,0,0,0,0,1.1176834e-05,Low
32442,1046034,0,0,0,0,0,1.5181687e-05,Low
32443,1046038,0,0,0,0,0,7.585946e-05,Low
32444,1046039,0,0,0,0,0,0.45072418,Mid-Low
32445,1046040,0,0,0,0,0,7.826711e-06,Low
32446,1046041,0,0,0,0,0,0.0001339157,Low
32447,1046044,0,0,0,0,0,1.8744398e-05,Low
32448,1046046,0,0,0,0,0,0.00010303842,Low
32449,1046048,0,0,0,0,0,2.753254e-05,Low
32450,1046051,0,0,0,0,0,1.8590375e-05,Low
32451,1046053,0,0,0,0,0,3.156392e-05,Low
32452,1046056,0,0,0,0,0,1.970806e-05,Low
32453,1046059,0,0,0,0,0,6.927003e-06,Low
32454,1046064,0,0,0,0,0,3.0438736e-05,Low
32455,1046065,0,0,0,0,0,2.7219077e-05,Low
32456,1046067,0,0,0,0,0,9.5873675e-06,Low
32457,1046068,0,0,0,0,0,8.524946e-06,Low
32458,1046070,0,0,0,0,0,8.052812e-05,Low
32459,1046071,0,0,0,0,0,5.803878e-05,Low
32460,1046072,0,0,0,0,0,4.9778577e-05,Low
32461,1046073,0,0,0,0,0,7.739823e-06,Low
32462,1046074,0,0,0,0,0,6.283793e-06,Low
32463,1046075,0,0,0,0,0,4.5887755e-05,Low
32464,1046076,0,0,0,0,0,5.1219293e-05,Low
32465,1046078,0,0,0,0,0,2.9000212e-06,Low
32466,1046079,0,0,0,0,0,2.4735941e-06,Low
32467,1046080,0,0,0,0,0,4.821429e-06,Low
32468,1046081,0,0,0,0,0,2.0022899e-05,Low
32469,1046082,0,0,0,0,0,7.982882e-06,Low
