,pk_cid,credit_card,debit_card,have_paymentcards_products,propensity_score,propensity_segment
56968,1081375,0,0,0,1.3481752e-05,Low
56969,1081376,0,0,0,2.1631222e-06,Low
56970,1081377,0,0,0,4.6771024e-06,Low
56971,1081378,0,0,0,3.974431e-06,Low
56972,1081379,0,0,0,3.9656165e-06,Low
56973,1081380,0,0,0,4.284374e-06,Low
56974,1081381,0,0,0,1.9835395e-06,Low
56975,1081382,0,0,0,3.4908628e-06,Low
56976,1081383,0,0,0,2.6647829e-06,Low
56977,1081384,0,0,0,3.2856017e-06,Low
56978,1081385,0,0,0,6.186738e-06,Low
56979,1081386,0,0,0,3.4765635e-06,Low
56980,1081388,0,0,0,3.7940279e-06,Low
56981,1081389,0,0,0,2.5662016e-06,Low
56982,1081390,0,0,0,2.2961929e-06,Low
56983,1081391,0,0,0,3.0458982e-06,Low
56984,1081393,0,0,0,8.332098e-06,Low
56985,1081397,0,0,0,6.454494e-06,Low
56986,1081398,0,0,0,2.8558613e-06,Low
56987,1081400,0,0,0,5.6347258e-06,Low
56988,1081401,0,0,0,4.6024484e-06,Low
56989,1081402,0,0,0,3.2348607e-06,Low
56990,1081404,0,0,0,9.584177e-06,Low
56991,1081405,0,0,0,6.7160922e-06,Low
56992,1081406,0,0,0,2.9842265e-06,Low
56993,1081407,0,0,0,4.8308134e-06,Low
56994,1081408,0,0,0,3.8755124e-06,Low
56995,1081409,0,0,0,2.7858e-06,Low
56996,1081410,0,0,0,3.5173157e-06,Low
56997,1081411,0,0,0,3.8885255e-06,Low
56998,1081412,0,0,0,4.110549e-06,Low
56999,1081413,0,0,0,2.8964969e-06,Low
57000,1081414,0,0,0,4.565369e-06,Low
57001,1081415,0,0,0,2.9639073e-06,Low
57002,1081416,0,0,0,2.9118905e-06,Low
57003,1081418,0,0,0,3.2706987e-06,Low
57004,1081419,0,0,0,2.6196192e-06,Low
57005,1081420,0,0,0,3.328068e-06,Low
57006,1081421,0,0,0,1.4162093e-05,Low
57007,1081422,0,0,0,2.888131e-06,Low
57008,1081423,0,0,0,3.2572796e-06,Low
57009,1081424,0,0,0,3.8119842e-06,Low
57010,1081425,0,0,0,9.446826e-06,Low
57011,1081426,0,0,0,6.5298045e-06,Low
57012,1081427,0,0,0,3.0011997e-06,Low
57013,1081428,0,0,0,2.203326e-06,Low
57014,1081429,0,0,0,4.273886e-06,Low
57015,1081430,0,0,0,2.5051759e-06,Low
57016,1081431,0,0,0,3.2267667e-06,Low
57017,1081432,0,0,0,1.2652896e-05,Low
57018,1081433,0,0,0,3.900243e-06,Low
57019,1081434,0,0,0,3.3286233e-06,Low
57020,1081435,0,0,0,4.954303e-06,Low
57021,1081436,0,0,0,2.5831807e-06,Low
57022,1081438,0,0,0,4.1680555e-06,Low
57023,1081439,0,0,0,4.897308e-06,Low
57024,1081440,0,0,0,2.9268806e-06,Low
57025,1081441,0,0,0,4.2940355e-06,Low
57026,1081442,0,0,0,2.9962034e-06,Low
57027,1081443,0,0,0,3.9114175e-06,Low
57028,1081444,0,0,0,2.3153477e-06,Low
57029,1081446,0,0,0,2.8788118e-06,Low
57030,1081447,0,0,0,3.6066785e-06,Low
57031,1081450,0,0,0,3.3594747e-06,Low
57032,1081451,0,0,0,3.4660693e-06,Low
57033,1081452,0,0,0,2.5202582e-06,Low
57034,1081454,0,0,0,2.8895886e-06,Low
57035,1081457,0,0,0,3.0520946e-06,Low
57036,1081458,0,0,0,3.791402e-06,Low
57037,1081459,0,0,0,3.8764106e-06,Low
57038,1081460,0,0,0,3.4988152e-06,Low
57039,1081461,0,0,0,1.1326207e-05,Low
57040,1081462,0,0,0,3.6180058e-06,Low
57041,1081463,0,0,0,2.287145e-06,Low
57042,1081464,0,0,0,2.8646336e-06,Low
57043,1081465,0,0,0,2.6300302e-06,Low
57044,1081466,0,0,0,3.3142426e-06,Low
57045,1081467,0,0,0,3.1876139e-06,Low
57046,1081468,0,0,0,3.789551e-06,Low
57047,1081469,0,0,0,6.293935e-06,Low
57048,1081470,0,0,0,4.6145874e-06,Low
57049,1081471,0,0,0,4.7918347e-06,Low
57050,1081472,0,0,0,6.939711e-06,Low
57051,1081473,0,0,0,5.540315e-06,Low
57052,1081474,0,0,0,2.0428688e-06,Low
57053,1081475,0,0,0,4.6816094e-06,Low
57054,1081476,0,0,0,6.898602e-06,Low
57055,1081477,0,0,0,3.4383913e-06,Low
57056,1081478,0,0,0,2.7324234e-06,Low
57057,1081479,0,0,0,3.4356606e-06,Low
57058,1081480,0,0,0,2.2027061e-06,Low
57059,1081483,0,0,0,4.1966614e-06,Low
57060,1081484,0,0,0,2.7804915e-06,Low
57061,1081486,0,0,0,4.1759454e-06,Low
57062,1081487,0,0,0,6.3263706e-06,Low
57063,1081488,0,0,0,2.5006432e-06,Low
57064,1081489,0,0,0,2.9236164e-06,Low
57065,1081490,0,0,0,2.7345086e-06,Low
57066,1081491,0,0,0,4.653513e-06,Low
57067,1081492,0,0,0,2.8525567e-06,Low
57068,1081493,0,0,0,2.7497233e-06,Low
57069,1081494,0,0,0,3.1515378e-06,Low
57070,1081495,0,0,0,3.7990894e-06,Low
57071,1081496,0,0,0,1.7748926e-06,Low
57072,1081497,0,0,0,2.7406413e-06,Low
57073,1081498,0,0,0,4.686492e-06,Low
57074,1081500,0,0,0,2.3668572e-06,Low
57075,1081501,0,0,0,2.9154612e-06,Low
57076,1081502,0,0,0,3.0036792e-06,Low
57077,1081503,0,0,0,3.0999363e-06,Low
57078,1081504,0,0,0,5.781186e-06,Low
57079,1081505,0,0,0,4.002158e-06,Low
57080,1081506,0,0,0,4.1676462e-06,Low
57081,1081509,0,0,0,3.7653858e-06,Low
57082,1081510,0,0,0,2.5750417e-06,Low
57083,1081511,0,0,0,3.7450839e-06,Low
57084,1081512,0,0,0,5.0654194e-06,Low
57085,1081513,0,0,0,1.9659142e-06,Low
57086,1081514,0,0,0,9.8666205e-06,Low
57087,1081515,0,0,0,6.111443e-06,Low
57088,1081516,0,0,0,2.4188091e-06,Low
57089,1081517,0,0,0,4.1004787e-06,Low
57090,1081518,0,0,0,2.1904305e-06,Low
57091,1081519,0,0,0,2.1737328e-06,Low
57092,1081520,0,0,0,5.503988e-06,Low
57093,1081522,0,0,0,5.589959e-06,Low
57094,1081523,0,0,0,3.92993e-06,Low
57095,1081524,0,0,0,3.1799532e-06,Low
57096,1081525,0,0,0,5.3146523e-06,Low
57097,1081526,0,0,0,6.24875e-06,Low
57098,1081527,0,0,0,4.4072535e-06,Low
57099,1081528,0,0,0,4.0310324e-06,Low
57100,1081530,0,0,0,3.9020365e-06,Low
57101,1081531,0,0,0,2.4092756e-06,Low
57102,1081532,0,0,0,4.341016e-06,Low
57103,1081533,0,0,0,4.1098356e-06,Low
57104,1081535,0,0,0,3.819936e-06,Low
57105,1081536,0,0,0,3.835468e-06,Low
57106,1081537,0,0,0,2.3416642e-06,Low
57107,1081539,0,0,0,1.824787e-06,Low
57108,1081540,0,0,0,1.8321176e-06,Low
57109,1081541,0,0,0,1.1268383e-05,Low
57110,1081542,0,0,0,3.5069831e-06,Low
57111,1081543,0,0,0,1.9463173e-06,Low
57112,1081544,0,0,0,3.3470158e-06,Low
57113,1081545,0,0,0,3.0933272e-06,Low
57114,1081547,0,0,0,2.7470942e-06,Low
57115,1081548,0,0,0,1.985271e-06,Low
57116,1081549,0,0,0,2.0643079e-06,Low
57117,1081550,0,0,0,2.5501656e-06,Low
57118,1081551,0,0,0,1.8314346e-06,Low
57119,1081553,0,0,0,4.715053e-06,Low
57120,1081554,0,0,0,2.8084846e-06,Low
57121,1081555,0,0,0,3.513035e-06,Low
57122,1081556,0,0,0,3.1240945e-06,Low
57123,1081557,0,0,0,3.2010573e-06,Low
57124,1081558,0,0,0,2.9887892e-06,Low
57125,1081559,0,0,0,4.068821e-06,Low
57126,1081560,0,0,0,2.768962e-06,Low
57127,1081561,0,0,0,2.1577466e-06,Low
57128,1081563,0,0,0,3.272131e-06,Low
57129,1081564,0,0,0,2.146043e-06,Low
57130,1081566,0,0,0,5.3034023e-06,Low
57131,1081568,0,0,0,3.910463e-06,Low
57132,1081569,0,0,0,3.1796017e-06,Low
57133,1081570,0,0,0,2.7406413e-06,Low
57134,1081571,0,0,0,9.480571e-06,Low
57135,1081572,0,0,0,1.1934203e-05,Low
57136,1081573,0,0,0,2.6961018e-06,Low
57137,1081574,0,0,0,4.041098e-06,Low
57138,1081575,0,0,0,5.490216e-06,Low
57139,1081576,0,0,0,3.4687246e-06,Low
57140,1081577,0,0,0,2.4007893e-06,Low
57141,1081578,0,0,0,3.910463e-06,Low
57142,1081579,0,0,0,4.271152e-06,Low
57143,1081580,0,0,0,2.5976747e-06,Low
57144,1081581,0,0,0,2.3275331e-06,Low
57145,1081582,0,0,0,5.195833e-06,Low
57146,1081583,0,0,0,2.3761706e-06,Low
57147,1081584,0,0,0,3.2277114e-06,Low
57148,1081585,0,0,0,9.53432e-06,Low
57149,1081586,0,0,0,3.4929774e-06,Low
57150,1081587,0,0,0,2.2443069e-06,Low
57151,1081588,0,0,0,2.5027427e-06,Low
57152,1081589,0,0,0,4.1395338e-06,Low
57153,1081590,0,0,0,3.896514e-06,Low
57154,1081591,0,0,0,1.1359004e-05,Low
57155,1081593,0,0,0,3.048598e-06,Low
57156,1081595,0,0,0,2.8272125e-06,Low
57157,1081596,0,0,0,4.090246e-06,Low
57158,1081597,0,0,0,3.2014116e-06,Low
57159,1081598,0,0,0,7.670552e-06,Low
57160,1081599,0,0,0,3.910463e-06,Low
57161,1081600,0,0,0,3.910463e-06,Low
57162,1081601,0,0,0,2.255389e-06,Low
57163,1081602,0,0,0,2.1896892e-06,Low
57164,1081603,0,0,0,2.0614298e-06,Low
57165,1081604,0,0,0,2.010273e-06,Low
57166,1081605,0,0,0,2.451271e-06,Low
57167,1081606,0,0,0,4.068821e-06,Low
57168,1081607,0,0,0,2.8642621e-06,Low
57169,1081608,0,0,0,2.2240486e-06,Low
57170,1081609,0,0,0,4.278674e-06,Low
57171,1081610,0,0,0,3.7648865e-06,Low
57172,1081611,0,0,0,4.289431e-06,Low
57173,1081612,0,0,0,3.6277593e-06,Low
57174,1081613,0,0,0,3.6984497e-06,Low
57175,1081614,0,0,0,3.1786649e-06,Low
57176,1081617,0,0,0,2.433376e-06,Low
57177,1081618,0,0,0,7.2445855e-06,Low
57178,1081619,0,0,0,2.9370558e-06,Low
57179,1081620,0,0,0,3.180205e-06,Low
57180,1081621,0,0,0,2.3546368e-06,Low
57181,1081622,0,0,0,6.0547186e-06,Low
57182,1081623,0,0,0,4.6652126e-06,Low
57183,1081624,0,0,0,2.7453525e-06,Low
57184,1081625,0,0,0,2.7858e-06,Low
57185,1081627,0,0,0,7.0053147e-06,Low
57186,1081628,0,0,0,2.8446702e-06,Low
57187,1081629,0,0,0,2.8300235e-06,Low
57188,1081630,0,0,0,2.9206988e-06,Low
57189,1081631,0,0,0,2.6519547e-06,Low
57190,1081632,0,0,0,3.800318e-06,Low
57191,1081633,0,0,0,1.1398612e-05,Low
57192,1081634,0,0,0,1.940763e-05,Low
57193,1081636,0,0,0,9.92216e-06,Low
57194,1081638,0,0,0,1.05239915e-05,Low
57195,1081640,0,0,0,6.702879e-06,Low
57196,1081641,0,0,0,9.120363e-06,Low
57197,1081642,0,0,0,1.8672266e-05,Low
57198,1081643,0,0,0,1.3072053e-05,Low
57199,1081645,0,0,0,3.3934457e-06,Low
57200,1081646,0,0,0,1.0986149e-05,Low
57201,1081649,0,0,0,1.2467477e-05,Low
57202,1081650,0,0,0,1.3000593e-05,Low
57203,1081652,0,0,0,7.759379e-06,Low
57204,1081653,0,0,0,9.1316415e-06,Low
57205,1081656,0,0,0,8.118621e-06,Low
57206,1081657,0,0,0,9.04843e-06,Low
57207,1081659,0,0,0,2.7241415e-06,Low
57208,1081665,0,0,0,7.772123e-06,Low
57209,1081667,0,0,0,2.706943e-05,Low
57210,1081668,0,0,0,6.9144826e-06,Low
57211,1081669,0,0,0,7.473447e-06,Low
57212,1081672,0,0,0,8.6343725e-06,Low
57213,1081674,0,0,0,1.7912162e-05,Low
57214,1081675,0,0,0,5.7576312e-06,Low
57215,1081676,0,0,0,2.3379478e-05,Low
57216,1081680,0,0,0,5.7218876e-06,Low
57217,1081681,0,0,0,8.210812e-06,Low
57218,1081688,0,0,0,1.0610608e-05,Low
57219,1081690,0,0,0,5.106385e-06,Low
57220,1081692,0,0,0,1.4356468e-05,Low
57221,1081695,0,0,0,2.0541043e-05,Low
57222,1081696,0,0,0,5.408172e-06,Low
57223,1081698,0,0,0,9.7152015e-06,Low
57224,1081701,0,0,0,1.26083405e-05,Low
57225,1081702,0,0,0,2.9499206e-06,Low
57226,1081706,0,0,0,8.2937995e-06,Low
57227,1081707,0,0,0,1.8921593e-05,Low
57228,1081708,0,0,0,1.1504204e-05,Low
57229,1081709,0,0,0,1.0426282e-05,Low
57230,1081710,0,0,0,6.141251e-06,Low
57231,1081712,0,0,0,7.329066e-06,Low
57232,1081714,0,0,0,1.117468e-05,Low
57233,1081716,0,0,0,4.43383e-06,Low
57234,1081718,0,0,0,1.7094902e-05,Low
57235,1081719,0,0,0,9.069951e-06,Low
57236,1081720,0,0,0,9.170547e-06,Low
57237,1081723,0,0,0,1.0864642e-05,Low
57238,1081725,0,0,0,1.3550223e-05,Low
57239,1081727,0,0,0,2.5884829e-05,Low
57240,1081729,0,0,0,1.0722993e-05,Low
57241,1081731,0,0,0,8.468767e-06,Low
57242,1081734,0,0,0,6.834702e-06,Low
57243,1081736,0,0,0,1.067464e-05,Low
57244,1081737,0,0,0,5.805568e-06,Low
57245,1081740,0,0,0,5.6425015e-06,Low
57246,1081743,0,0,0,1.6655646e-05,Low
57247,1081746,0,0,0,3.0908453e-05,Low
57248,1081748,0,0,0,4.5623483e-06,Low
57249,1081751,0,0,0,6.5432387e-06,Low
57250,1081753,0,0,0,1.004747e-05,Low
57251,1081754,0,0,0,7.0460105e-06,Low
57252,1081756,0,0,0,2.9176115e-06,Low
57253,1081757,0,0,0,1.2171266e-05,Low
57254,1081758,0,0,0,6.553068e-06,Low
57255,1081760,0,0,0,5.789688e-06,Low
57256,1081763,0,0,0,3.9250267e-06,Low
57257,1081764,0,0,0,3.906173e-06,Low
57258,1081766,0,0,0,3.637262e-06,Low
57259,1081767,0,0,0,3.7335976e-06,Low
57260,1081768,0,0,0,1.9295512e-06,Low
57261,1081769,0,0,0,4.654427e-06,Low
57262,1081770,0,0,0,3.1685227e-06,Low
57263,1081771,0,0,0,2.5371803e-06,Low
57264,1081772,0,0,0,3.886442e-06,Low
57265,1081773,0,0,0,2.4479912e-06,Low
57266,1081774,0,0,0,2.3876398e-06,Low
57267,1081775,0,0,0,3.525211e-06,Low
57268,1081776,0,0,0,6.4826736e-06,Low
57269,1081777,0,0,0,2.3866153e-06,Low
57270,1081778,0,0,0,6.5053346e-06,Low
57271,1081779,0,0,0,2.2785193e-06,Low
57272,1081780,0,0,0,4.4821168e-06,Low
57273,1081781,0,0,0,4.9524233e-06,Low
57274,1081782,0,0,0,3.5736525e-06,Low
57275,1081783,0,0,0,3.396392e-06,Low
57276,1081784,0,0,0,3.6330357e-06,Low
57277,1081785,0,0,0,4.3279906e-06,Low
57278,1081786,0,0,0,2.3249531e-06,Low
57279,1081787,0,0,0,2.799708e-06,Low
57280,1081788,0,0,0,1.62112e-06,Low
57281,1081789,0,0,0,1.09493e-05,Low
57282,1081790,0,0,0,5.2683627e-06,Low
57283,1081791,0,0,0,1.36132485e-05,Low
57284,1081792,0,0,0,2.591763e-06,Low
57285,1081793,0,0,0,6.2160007e-06,Low
57286,1081795,0,0,0,2.2261495e-06,Low
57287,1081796,0,0,0,2.3345801e-06,Low
57288,1081797,0,0,0,3.816684e-06,Low
57289,1081798,0,0,0,2.9396615e-06,Low
57290,1081799,0,0,0,2.1453677e-06,Low
57291,1081800,0,0,0,3.910463e-06,Low
57292,1081801,0,0,0,2.7406413e-06,Low
57293,1081803,0,0,0,2.4617405e-06,Low
57294,1081804,0,0,0,2.981649e-06,Low
57295,1081805,0,0,0,4.2760917e-06,Low
57296,1081806,0,0,0,3.8148646e-06,Low
57297,1081807,0,0,0,2.8486718e-06,Low
57298,1081808,0,0,0,3.1714915e-06,Low
57299,1081809,0,0,0,3.744159e-06,Low
57300,1081810,0,0,0,3.0082545e-06,Low
57301,1081811,0,0,0,4.4879853e-06,Low
57302,1081812,0,0,0,2.7804915e-06,Low
57303,1081813,0,0,0,1.3285264e-05,Low
57304,1081814,0,0,0,3.319288e-06,Low
57305,1081815,0,0,0,5.091665e-06,Low
57306,1081816,0,0,0,3.385568e-06,Low
57307,1081817,0,0,0,3.3142426e-06,Low
57308,1081818,0,0,0,2.9438556e-06,Low
57309,1081819,0,0,0,4.59423e-06,Low
57310,1081821,0,0,0,4.73637e-06,Low
57311,1081822,0,0,0,5.9477384e-06,Low
57312,1081823,0,0,0,3.7015266e-06,Low
57313,1081824,0,0,0,5.832037e-06,Low
57314,1081826,0,0,0,1.2849655e-06,Low
57315,1081827,0,0,0,3.8481703e-06,Low
57316,1081828,0,0,0,3.1940406e-06,Low
57317,1081829,0,0,0,4.602123e-06,Low
57318,1081830,0,0,0,2.6944338e-06,Low
57319,1081831,0,0,0,5.41007e-06,Low
57320,1081832,0,0,0,2.5394895e-06,Low
57321,1081833,0,0,0,3.3476924e-06,Low
57322,1081834,0,0,0,6.2178747e-06,Low
57323,1081835,0,0,0,6.041372e-06,Low
57324,1081836,0,0,0,2.0808575e-06,Low
57325,1081837,0,0,0,6.288589e-06,Low
57326,1081838,0,0,0,3.8234566e-06,Low
57327,1081839,0,0,0,3.0092415e-06,Low
57328,1081840,0,0,0,3.330684e-06,Low
57329,1081841,0,0,0,3.2852192e-06,Low
57330,1081842,0,0,0,3.0803828e-06,Low
57331,1081843,0,0,0,1.9162833e-06,Low
57332,1081845,0,0,0,2.827733e-06,Low
57333,1081846,0,0,0,2.6769887e-06,Low
57334,1081847,0,0,0,6.976407e-06,Low
57335,1081848,0,0,0,3.5746853e-06,Low
57336,1081851,0,0,0,1.6879677e-06,Low
57337,1081852,0,0,0,4.217911e-06,Low
57338,1081853,0,0,0,2.7706844e-06,Low
57339,1081854,0,0,0,3.962067e-06,Low
57340,1081856,0,0,0,4.73637e-06,Low
57341,1081857,0,0,0,6.5525614e-06,Low
57342,1081858,0,0,0,3.910463e-06,Low
57343,1081859,0,0,0,4.188749e-06,Low
57344,1081860,0,0,0,5.1764405e-06,Low
57345,1081861,0,0,0,2.5105812e-06,Low
57346,1081863,0,0,0,3.524495e-06,Low
57347,1081864,0,0,0,1.5003466e-06,Low
57348,1081866,0,0,0,3.5714074e-06,Low
57349,1081867,0,0,0,2.0614298e-06,Low
57350,1081868,0,0,0,8.782922e-06,Low
57351,1081870,0,0,0,5.1764405e-06,Low
57352,1081871,0,0,0,3.3667136e-06,Low
57353,1081872,0,0,0,3.910463e-06,Low
57354,1081873,0,0,0,1.3155568e-06,Low
57355,1081874,0,0,0,3.0218607e-06,Low
57356,1081875,0,0,0,2.799708e-06,Low
57357,1081876,0,0,0,3.5857652e-06,Low
57358,1081877,0,0,0,3.7249372e-06,Low
57359,1081878,0,0,0,1.3155568e-06,Low
57360,1081879,0,0,0,1.7178554e-06,Low
57361,1081880,0,0,0,2.5394895e-06,Low
57362,1081881,0,0,0,2.5054314e-06,Low
57363,1081882,0,0,0,2.7406413e-06,Low
57364,1081884,0,0,0,1.2849655e-06,Low
57365,1081885,0,0,0,3.984309e-06,Low
57366,1081886,0,0,0,3.3674005e-06,Low
57367,1081887,0,0,0,3.8641897e-06,Low
57368,1081888,0,0,0,2.6035773e-06,Low
57369,1081889,0,0,0,3.4550367e-06,Low
57370,1081890,0,0,0,2.6607502e-06,Low
57371,1081891,0,0,0,2.4639812e-06,Low
57372,1081893,0,0,0,3.910463e-06,Low
57373,1081894,0,0,0,1.9766658e-06,Low
57374,1081895,0,0,0,2.3866153e-06,Low
57375,1081896,0,0,0,1.9888825e-05,Low
57376,1081897,0,0,0,2.9482162e-06,Low
57377,1081898,0,0,0,3.8026635e-06,Low
57378,1081900,0,0,0,3.5382964e-05,Low
57379,1081902,0,0,0,2.7224374e-05,Low
57380,1081903,0,0,0,3.6804877e-06,Low
57381,1081904,0,0,0,4.012928e-06,Low
57382,1081905,0,0,0,3.4666907e-06,Low
57383,1081906,0,0,0,3.874223e-06,Low
57384,1081907,0,0,0,4.216017e-06,Low
57385,1081908,0,0,0,7.954111e-06,Low
57386,1081909,0,0,0,5.968831e-06,Low
57387,1081910,0,0,0,4.5202482e-06,Low
57388,1081911,0,0,0,4.560813e-06,Low
57389,1081912,0,0,0,3.8213752e-06,Low
57390,1081913,0,0,0,3.946869e-06,Low
57391,1081914,0,0,0,3.211576e-06,Low
57392,1081915,0,0,0,1.7360162e-05,Low
57393,1081916,0,0,0,3.4672726e-06,Low
57394,1081917,0,0,0,3.8668736e-06,Low
57395,1081918,0,0,0,3.0040974e-06,Low
57396,1081919,0,0,0,2.7485933e-06,Low
57397,1081920,0,0,0,4.0658106e-06,Low
57398,1081921,0,0,0,4.916185e-06,Low
57399,1081923,0,0,0,4.1735366e-06,Low
57400,1081924,0,0,0,2.393807e-06,Low
57401,1081925,0,0,0,2.4013366e-06,Low
57402,1081926,0,0,0,5.831403e-06,Low
57403,1081928,0,0,0,4.338268e-06,Low
57404,1081930,0,0,0,9.424015e-06,Low
57405,1081931,0,0,0,4.9476644e-06,Low
57406,1081933,0,0,0,2.444979e-06,Low
57407,1081935,0,0,0,2.890057e-06,Low
57408,1081936,0,0,0,4.5760007e-06,Low
57409,1081937,0,0,0,3.6561216e-06,Low
57410,1081938,0,0,0,3.620629e-06,Low
57411,1081939,0,0,0,3.3841477e-06,Low
57412,1081940,0,0,0,3.000281e-06,Low
57413,1081941,0,0,0,4.358613e-06,Low
57414,1081942,0,0,0,3.7941506e-06,Low
57415,1081943,0,0,0,5.981635e-06,Low
57416,1081944,0,0,0,3.910754e-06,Low
57417,1081945,0,0,0,4.251982e-06,Low
57418,1081946,0,0,0,3.5959429e-06,Low
57419,1081947,0,0,0,2.352987e-06,Low
57420,1081948,0,0,0,2.94508e-06,Low
57421,1081949,0,0,0,3.807784e-06,Low
57422,1081950,0,0,0,8.915151e-06,Low
57423,1081951,0,0,0,4.507463e-06,Low
57424,1081953,0,0,0,8.206522e-06,Low
57425,1081954,0,0,0,5.2803844e-06,Low
57426,1081955,0,0,0,2.757812e-06,Low
57427,1081956,0,0,0,4.6656974e-06,Low
57428,1081957,0,0,0,3.4410743e-06,Low
57429,1081958,0,0,0,4.970389e-06,Low
57430,1081959,0,0,0,3.3815506e-06,Low
57431,1081960,0,0,0,2.992691e-06,Low
57432,1081961,0,0,0,5.0621697e-06,Low
57433,1081962,0,0,0,3.0019382e-06,Low
57434,1081963,0,0,0,3.7756304e-06,Low
57435,1081964,0,0,0,2.7355154e-06,Low
57436,1081965,0,0,0,2.7824467e-06,Low
57437,1081966,0,0,0,2.9594587e-06,Low
57438,1081967,0,0,0,4.6612768e-06,Low
57439,1081968,0,0,0,2.6652683e-06,Low
57440,1081969,0,0,0,3.851747e-06,Low
57441,1081970,0,0,0,3.4486438e-06,Low
57442,1081971,0,0,0,9.288322e-06,Low
57443,1081972,0,0,0,3.524421e-06,Low
57444,1081973,0,0,0,3.6232439e-06,Low
57445,1081974,0,0,0,3.1769887e-06,Low
57446,1081975,0,0,0,3.8783705e-06,Low
57447,1081976,0,0,0,2.5777615e-06,Low
57448,1081977,0,0,0,3.098488e-06,Low
57449,1081978,0,0,0,4.654902e-06,Low
57450,1081979,0,0,0,2.6267412e-06,Low
57451,1081980,0,0,0,2.3151358e-06,Low
57452,1081981,0,0,0,8.841758e-06,Low
57453,1081983,0,0,0,4.753969e-06,Low
57454,1081984,0,0,0,2.7899028e-05,Low
57455,1081985,0,0,0,3.1017403e-06,Low
57456,1081986,0,0,0,5.1873967e-06,Low
57457,1081987,0,0,0,3.1600641e-06,Low
57458,1081988,0,0,0,2.8077725e-06,Low
57459,1081989,0,0,0,5.724977e-06,Low
57460,1081990,0,0,0,3.259175e-06,Low
57461,1081991,0,0,0,3.8494477e-06,Low
57462,1081992,0,0,0,3.4043564e-06,Low
57463,1081993,0,0,0,4.9208284e-06,Low
57464,1081994,0,0,0,3.9621314e-06,Low
57465,1081995,0,0,0,2.0161824e-06,Low
57466,1081996,0,0,0,3.3302965e-06,Low
57467,1081997,0,0,0,2.8428994e-06,Low
57468,1081998,0,0,0,4.9524515e-06,Low
57469,1081999,0,0,0,7.4381796e-06,Low
57470,1082000,0,0,0,3.2218743e-06,Low
57471,1082001,0,0,0,2.2349645e-06,Low
57472,1082003,0,0,0,3.6232439e-06,Low
57473,1082004,0,0,0,2.0798655e-06,Low
57474,1082005,0,0,0,4.4765934e-06,Low
57475,1082007,0,0,0,3.8981307e-06,Low
57476,1082008,0,0,0,3.256795e-06,Low
57477,1082009,0,0,0,3.3099468e-06,Low
57478,1082010,0,0,0,5.501548e-06,Low
57479,1082011,0,0,0,1.841635e-06,Low
57480,1082012,0,0,0,5.808353e-06,Low
57481,1082013,0,0,0,2.9759733e-06,Low
57482,1082015,0,0,0,3.5134037e-06,Low
57483,1082016,0,0,0,3.556402e-06,Low
57484,1082018,0,0,0,2.7867088e-06,Low
57485,1082019,0,0,0,4.3993086e-06,Low
57486,1082021,0,0,0,4.338913e-06,Low
57487,1082022,0,0,0,4.0267137e-06,Low
57488,1082023,0,0,0,3.7556133e-06,Low
57489,1082024,0,0,0,8.958199e-06,Low
57490,1082026,0,0,0,3.92993e-06,Low
57491,1082027,0,0,0,3.3808158e-06,Low
57492,1082028,0,0,0,2.7867088e-06,Low
57493,1082029,0,0,0,3.6302686e-06,Low
57494,1082030,0,0,0,2.8138304e-06,Low
57495,1082031,0,0,0,2.7464498e-06,Low
57496,1082032,0,0,0,4.0558193e-06,Low
57497,1082033,0,0,0,3.376044e-06,Low
57498,1082034,0,0,0,3.1594616e-06,Low
57499,1082035,0,0,0,7.5115386e-06,Low
57500,1082036,0,0,0,7.985517e-06,Low
57501,1082037,0,0,0,3.2891915e-06,Low
57502,1082038,0,0,0,2.9815099e-06,Low
57503,1082039,0,0,0,2.4254152e-06,Low
57504,1082040,0,0,0,4.171491e-06,Low
57505,1082041,0,0,0,3.2310497e-06,Low
57506,1082042,0,0,0,3.6968065e-06,Low
57507,1082043,0,0,0,3.269548e-06,Low
57508,1082044,0,0,0,2.8862091e-06,Low
57509,1082045,0,0,0,2.6573193e-06,Low
57510,1082047,0,0,0,4.595729e-06,Low
57511,1082048,0,0,0,3.2106725e-06,Low
57512,1082049,0,0,0,4.6044106e-06,Low
57513,1082050,0,0,0,2.9218827e-06,Low
57514,1082052,0,0,0,4.8103693e-06,Low
57515,1082053,0,0,0,4.6061805e-06,Low
57516,1082055,0,0,0,3.865882e-06,Low
57517,1082057,0,0,0,6.1918913e-06,Low
57518,1082058,0,0,0,4.782161e-06,Low
57519,1082059,0,0,0,3.8550725e-06,Low
57520,1082060,0,0,0,3.0453873e-06,Low
57521,1082061,0,0,0,3.0021126e-06,Low
57522,1082064,0,0,0,6.7256356e-06,Low
57523,1082065,0,0,0,3.6404128e-06,Low
57524,1082066,0,0,0,4.1875023e-06,Low
57525,1082067,0,0,0,3.2226765e-06,Low
57526,1082068,0,0,0,3.699254e-06,Low
57527,1082069,0,0,0,3.213172e-06,Low
57528,1082070,0,0,0,3.0829517e-06,Low
57529,1082071,0,0,0,3.5499568e-06,Low
57530,1082072,0,0,0,3.121569e-06,Low
57531,1082073,0,0,0,3.5200442e-06,Low
57532,1082074,0,0,0,2.2777328e-06,Low
