pk_cid,cluster,cluster_name
1083024,2,Profesionales Dormidos
1083025,5,Particulares Activos
1083026,1,Jóvenes Exploradores
1083028,2,Profesionales Dormidos
1083029,2,Profesionales Dormidos
1083030,5,Particulares Activos
1083033,5,Particulares Activos
1083035,5,Particulares Activos
1083037,5,Particulares Activos
1083038,5,Particulares Activos
1083039,2,Profesionales Dormidos
1083040,1,Jóvenes Exploradores
1083042,5,Particulares Activos
1083043,5,Particulares Activos
1083045,2,Profesionales Dormidos
1083046,2,Profesionales Dormidos
1083048,2,Profesionales Dormidos
1083049,1,Jóvenes Exploradores
1083050,1,Jóvenes Exploradores
1083051,2,Profesionales Dormidos
1083052,6,Alto Potencial Virgen
1083053,1,Jóvenes Exploradores
1083054,5,Particulares Activos
1083055,2,Profesionales Dormidos
1083056,1,Jóvenes Exploradores
1083057,1,Jóvenes Exploradores
1083058,3,Activos Multi-producto
1083059,1,Jóvenes Exploradores
1083060,3,Activos Multi-producto
1083061,2,Profesionales Dormidos
1083062,1,Jóvenes Exploradores
1083063,1,Jóvenes Exploradores
1083064,3,Activos Multi-producto
1083065,1,Jóvenes Exploradores
1083066,4,Universitarios Estándar
1083067,3,Activos Multi-producto
1083068,3,Activos Multi-producto
1083069,3,Activos Multi-producto
1083070,5,Particulares Activos
1083073,3,Activos Multi-producto
1083074,3,Activos Multi-producto
1083075,2,Profesionales Dormidos
1083076,1,Jóvenes Exploradores
1083077,1,Jóvenes Exploradores
1083078,3,Activos Multi-producto
1083079,4,Universitarios Estándar
1083080,4,Universitarios Estándar
1083081,1,Jóvenes Exploradores
1083082,1,Jóvenes Exploradores
1083083,1,Jóvenes Exploradores
1083084,1,Jóvenes Exploradores
1083085,5,Particulares Activos
1083087,2,Profesionales Dormidos
1083088,2,Profesionales Dormidos
1083091,5,Particulares Activos
1083092,5,Particulares Activos
1083094,2,Profesionales Dormidos
1083096,3,Activos Multi-producto
1083097,2,Profesionales Dormidos
1083098,6,Alto Potencial Virgen
1083099,4,Universitarios Estándar
1083100,3,Activos Multi-producto
1083101,3,Activos Multi-producto
1083102,3,Activos Multi-producto
1083103,3,Activos Multi-producto
1083104,6,Alto Potencial Virgen
1083105,5,Particulares Activos
1083106,1,Jóvenes Exploradores
1083107,3,Activos Multi-producto
1083109,3,Activos Multi-producto
1083110,3,Activos Multi-producto
1083111,4,Universitarios Estándar
1083112,3,Activos Multi-producto
1083113,3,Activos Multi-producto
1083114,1,Jóvenes Exploradores
1083115,3,Activos Multi-producto
1083117,3,Activos Multi-producto
1083118,1,Jóvenes Exploradores
1083119,4,Universitarios Estándar
1083120,3,Activos Multi-producto
1083121,3,Activos Multi-producto
1083124,4,Universitarios Estándar
1083125,3,Activos Multi-producto
1083126,4,Universitarios Estándar
1083127,1,Jóvenes Exploradores
1083128,1,Jóvenes Exploradores
1083129,3,Activos Multi-producto
1083130,2,Profesionales Dormidos
1083131,6,Alto Potencial Virgen
1083133,3,Activos Multi-producto
1083134,6,Alto Potencial Virgen
1083135,3,Activos Multi-producto
1083136,3,Activos Multi-producto
1083137,1,Jóvenes Exploradores
1083138,3,Activos Multi-producto
1083139,3,Activos Multi-producto
1083140,3,Activos Multi-producto
1083141,4,Universitarios Estándar
1083142,6,Alto Potencial Virgen
1083143,3,Activos Multi-producto
1083144,1,Jóvenes Exploradores
1083145,6,Alto Potencial Virgen
1083146,1,Jóvenes Exploradores
1083147,3,Activos Multi-producto
1083149,4,Universitarios Estándar
1083150,1,Jóvenes Exploradores
1083151,3,Activos Multi-producto
1083152,1,Jóvenes Exploradores
1083153,3,Activos Multi-producto
1083154,3,Activos Multi-producto
1083155,6,Alto Potencial Virgen
1083156,4,Universitarios Estándar
1083157,1,Jóvenes Exploradores
1083159,1,Jóvenes Exploradores
1083160,3,Activos Multi-producto
1083161,3,Activos Multi-producto
1083162,6,Alto Potencial Virgen
1083163,4,Universitarios Estándar
1083164,1,Jóvenes Exploradores
1083165,3,Activos Multi-producto
1083166,3,Activos Multi-producto
1083167,3,Activos Multi-producto
1083168,6,Alto Potencial Virgen
1083169,1,Jóvenes Exploradores
1083170,3,Activos Multi-producto
1083171,1,Jóvenes Exploradores
1083172,3,Activos Multi-producto
1083173,3,Activos Multi-producto
1083174,6,Alto Potencial Virgen
1083175,6,Alto Potencial Virgen
1083177,2,Profesionales Dormidos
1083178,3,Activos Multi-producto
1083179,5,Particulares Activos
1083180,1,Jóvenes Exploradores
1083181,1,Jóvenes Exploradores
1083182,1,Jóvenes Exploradores
1083183,6,Alto Potencial Virgen
1083184,2,Profesionales Dormidos
1083185,3,Activos Multi-producto
1083187,1,Jóvenes Exploradores
1083188,1,Jóvenes Exploradores
1083189,2,Profesionales Dormidos
1083190,1,Jóvenes Exploradores
1083191,1,Jóvenes Exploradores
1083192,6,Alto Potencial Virgen
1083195,5,Particulares Activos
1083196,1,Jóvenes Exploradores
1083198,2,Profesionales Dormidos
1083199,1,Jóvenes Exploradores
1083200,1,Jóvenes Exploradores
1083201,3,Activos Multi-producto
1083202,3,Activos Multi-producto
1083204,6,Alto Potencial Virgen
1083205,1,Jóvenes Exploradores
1083206,3,Activos Multi-producto
1083207,3,Activos Multi-producto
1083208,1,Jóvenes Exploradores
1083209,1,Jóvenes Exploradores
1083210,3,Activos Multi-producto
1083211,3,Activos Multi-producto
1083212,3,Activos Multi-producto
1083213,6,Alto Potencial Virgen
1083214,3,Activos Multi-producto
1083215,3,Activos Multi-producto
1083216,2,Profesionales Dormidos
1083217,1,Jóvenes Exploradores
1083218,2,Profesionales Dormidos
1083219,3,Activos Multi-producto
1083220,3,Activos Multi-producto
1083221,1,Jóvenes Exploradores
1083222,1,Jóvenes Exploradores
1083223,3,Activos Multi-producto
1083224,3,Activos Multi-producto
1083225,1,Jóvenes Exploradores
1083226,3,Activos Multi-producto
1083227,3,Activos Multi-producto
1083228,3,Activos Multi-producto
1083229,4,Universitarios Estándar
1083230,1,Jóvenes Exploradores
1083231,6,Alto Potencial Virgen
1083232,1,Jóvenes Exploradores
1083233,3,Activos Multi-producto
1083234,4,Universitarios Estándar
1083235,1,Jóvenes Exploradores
1083236,1,Jóvenes Exploradores
1083237,5,Particulares Activos
1083238,3,Activos Multi-producto
1083239,1,Jóvenes Exploradores
1083240,1,Jóvenes Exploradores
1083241,3,Activos Multi-producto
1083242,3,Activos Multi-producto
1083243,6,Alto Potencial Virgen
1083244,4,Universitarios Estándar
1083246,1,Jóvenes Exploradores
1083247,3,Activos Multi-producto
1083248,3,Activos Multi-producto
1083249,1,Jóvenes Exploradores
1083251,3,Activos Multi-producto
1083252,1,Jóvenes Exploradores
1083253,1,Jóvenes Exploradores
1083254,3,Activos Multi-producto
1083255,6,Alto Potencial Virgen
1083256,1,Jóvenes Exploradores
1083257,6,Alto Potencial Virgen
1083258,1,Jóvenes Exploradores
1083260,3,Activos Multi-producto
1083261,3,Activos Multi-producto
1083262,1,Jóvenes Exploradores
1083264,6,Alto Potencial Virgen
1083265,1,Jóvenes Exploradores
1083266,3,Activos Multi-producto
1083267,6,Alto Potencial Virgen
1083268,1,Jóvenes Exploradores
1083269,1,Jóvenes Exploradores
1083270,5,Particulares Activos
1083271,1,Jóvenes Exploradores
1083272,2,Profesionales Dormidos
1083273,3,Activos Multi-producto
1083275,1,Jóvenes Exploradores
1083276,3,Activos Multi-producto
1083277,6,Alto Potencial Virgen
1083278,2,Profesionales Dormidos
1083279,1,Jóvenes Exploradores
1083280,3,Activos Multi-producto
1083281,1,Jóvenes Exploradores
1083282,3,Activos Multi-producto
1083283,1,Jóvenes Exploradores
1083284,1,Jóvenes Exploradores
1083285,6,Alto Potencial Virgen
1083286,1,Jóvenes Exploradores
1083287,1,Jóvenes Exploradores
1083288,3,Activos Multi-producto
1083289,6,Alto Potencial Virgen
1083290,3,Activos Multi-producto
1083291,1,Jóvenes Exploradores
1083292,6,Alto Potencial Virgen
1083293,1,Jóvenes Exploradores
1083294,3,Activos Multi-producto
1083295,3,Activos Multi-producto
1083296,1,Jóvenes Exploradores
1083297,5,Particulares Activos
1083298,3,Activos Multi-producto
1083299,6,Alto Potencial Virgen
1083300,3,Activos Multi-producto
1083301,3,Activos Multi-producto
1083302,1,Jóvenes Exploradores
1083303,1,Jóvenes Exploradores
1083304,2,Profesionales Dormidos
1083305,3,Activos Multi-producto
1083306,3,Activos Multi-producto
1083307,3,Activos Multi-producto
1083309,6,Alto Potencial Virgen
1083310,6,Alto Potencial Virgen
1083311,2,Profesionales Dormidos
1083312,2,Profesionales Dormidos
1083313,4,Universitarios Estándar
1083314,1,Jóvenes Exploradores
1083315,3,Activos Multi-producto
1083316,3,Activos Multi-producto
1083317,1,Jóvenes Exploradores
1083318,1,Jóvenes Exploradores
1083319,3,Activos Multi-producto
1083320,1,Jóvenes Exploradores
1083321,1,Jóvenes Exploradores
1083323,1,Jóvenes Exploradores
1083325,6,Alto Potencial Virgen
1083326,1,Jóvenes Exploradores
1083327,4,Universitarios Estándar
1083328,3,Activos Multi-producto
1083329,2,Profesionales Dormidos
1083330,1,Jóvenes Exploradores
1083331,3,Activos Multi-producto
1083332,3,Activos Multi-producto
1083333,1,Jóvenes Exploradores
1083334,3,Activos Multi-producto
1083335,2,Profesionales Dormidos
1083336,2,Profesionales Dormidos
1083337,3,Activos Multi-producto
1083339,3,Activos Multi-producto
1083340,1,Jóvenes Exploradores
1083341,3,Activos Multi-producto
1083342,3,Activos Multi-producto
1083345,1,Jóvenes Exploradores
1083346,2,Profesionales Dormidos
1083348,3,Activos Multi-producto
1083349,3,Activos Multi-producto
1083350,3,Activos Multi-producto
1083351,4,Universitarios Estándar
1083352,2,Profesionales Dormidos
1083353,4,Universitarios Estándar
1083354,4,Universitarios Estándar
1083355,1,Jóvenes Exploradores
1083356,3,Activos Multi-producto
1083357,1,Jóvenes Exploradores
1083358,4,Universitarios Estándar
1083359,1,Jóvenes Exploradores
1083360,1,Jóvenes Exploradores
1083361,3,Activos Multi-producto
1083362,1,Jóvenes Exploradores
1083363,1,Jóvenes Exploradores
1083364,3,Activos Multi-producto
1083365,3,Activos Multi-producto
1083367,6,Alto Potencial Virgen
1083368,3,Activos Multi-producto
1083369,4,Universitarios Estándar
1083370,3,Activos Multi-producto
1083371,6,Alto Potencial Virgen
1083374,1,Jóvenes Exploradores
1083375,6,Alto Potencial Virgen
1083376,6,Alto Potencial Virgen
1083377,4,Universitarios Estándar
1083378,3,Activos Multi-producto
1083379,1,Jóvenes Exploradores
1083380,3,Activos Multi-producto
1083381,3,Activos Multi-producto
1083382,1,Jóvenes Exploradores
1083383,2,Profesionales Dormidos
1083384,6,Alto Potencial Virgen
1083385,1,Jóvenes Exploradores
1083386,3,Activos Multi-producto
1083387,4,Universitarios Estándar
1083388,3,Activos Multi-producto
1083389,3,Activos Multi-producto
1083390,4,Universitarios Estándar
1083391,3,Activos Multi-producto
1083392,4,Universitarios Estándar
1083393,3,Activos Multi-producto
1083394,3,Activos Multi-producto
1083395,1,Jóvenes Exploradores
1083397,3,Activos Multi-producto
1083398,1,Jóvenes Exploradores
1083399,1,Jóvenes Exploradores
1083400,3,Activos Multi-producto
1083401,2,Profesionales Dormidos
1083402,1,Jóvenes Exploradores
1083403,1,Jóvenes Exploradores
1083404,1,Jóvenes Exploradores
1083405,3,Activos Multi-producto
1083406,1,Jóvenes Exploradores
1083407,1,Jóvenes Exploradores
1083408,1,Jóvenes Exploradores
1083409,1,Jóvenes Exploradores
1083410,3,Activos Multi-producto
1083411,1,Jóvenes Exploradores
1083412,3,Activos Multi-producto
1083413,5,Particulares Activos
1083414,1,Jóvenes Exploradores
1083415,1,Jóvenes Exploradores
1083416,3,Activos Multi-producto
1083417,1,Jóvenes Exploradores
1083418,1,Jóvenes Exploradores
1083419,3,Activos Multi-producto
1083420,1,Jóvenes Exploradores
1083421,3,Activos Multi-producto
1083422,3,Activos Multi-producto
1083423,1,Jóvenes Exploradores
1083424,3,Activos Multi-producto
1083425,1,Jóvenes Exploradores
1083426,1,Jóvenes Exploradores
1083427,3,Activos Multi-producto
1083428,1,Jóvenes Exploradores
1083429,3,Activos Multi-producto
1083430,3,Activos Multi-producto
1083431,3,Activos Multi-producto
1083432,1,Jóvenes Exploradores
1083433,3,Activos Multi-producto
1083434,3,Activos Multi-producto
1083435,3,Activos Multi-producto
1083436,1,Jóvenes Exploradores
1083437,4,Universitarios Estándar
1083438,1,Jóvenes Exploradores
1083439,3,Activos Multi-producto
108344,2,Profesionales Dormidos
1083440,3,Activos Multi-producto
1083441,2,Profesionales Dormidos
1083442,6,Alto Potencial Virgen
1083444,3,Activos Multi-producto
1083445,3,Activos Multi-producto
1083446,6,Alto Potencial Virgen
1083447,3,Activos Multi-producto
1083448,1,Jóvenes Exploradores
1083449,2,Profesionales Dormidos
1083450,3,Activos Multi-producto
1083451,1,Jóvenes Exploradores
1083452,6,Alto Potencial Virgen
1083453,2,Profesionales Dormidos
1083454,1,Jóvenes Exploradores
1083455,5,Particulares Activos
1083456,3,Activos Multi-producto
1083457,2,Profesionales Dormidos
1083458,3,Activos Multi-producto
1083459,1,Jóvenes Exploradores
1083460,1,Jóvenes Exploradores
1083461,3,Activos Multi-producto
1083462,2,Profesionales Dormidos
1083463,1,Jóvenes Exploradores
1083465,4,Universitarios Estándar
1083466,1,Jóvenes Exploradores
1083467,2,Profesionales Dormidos
1083468,1,Jóvenes Exploradores
1083469,2,Profesionales Dormidos
1083470,3,Activos Multi-producto
1083471,1,Jóvenes Exploradores
1083472,5,Particulares Activos
1083473,3,Activos Multi-producto
1083474,1,Jóvenes Exploradores
1083475,3,Activos Multi-producto
1083476,4,Universitarios Estándar
1083477,1,Jóvenes Exploradores
1083478,1,Jóvenes Exploradores
1083479,4,Universitarios Estándar
1083480,1,Jóvenes Exploradores
1083481,1,Jóvenes Exploradores
1083482,2,Profesionales Dormidos
1083483,1,Jóvenes Exploradores
1083484,3,Activos Multi-producto
1083486,4,Universitarios Estándar
1083487,1,Jóvenes Exploradores
1083488,1,Jóvenes Exploradores
1083489,4,Universitarios Estándar
1083490,1,Jóvenes Exploradores
1083491,1,Jóvenes Exploradores
1083492,1,Jóvenes Exploradores
1083493,5,Particulares Activos
1083494,4,Universitarios Estándar
1083495,2,Profesionales Dormidos
1083496,1,Jóvenes Exploradores
1083497,1,Jóvenes Exploradores
1083498,1,Jóvenes Exploradores
1083499,6,Alto Potencial Virgen
1083500,3,Activos Multi-producto
1083504,3,Activos Multi-producto
1083505,1,Jóvenes Exploradores
1083506,3,Activos Multi-producto
1083507,1,Jóvenes Exploradores
1083508,1,Jóvenes Exploradores
1083509,3,Activos Multi-producto
1083510,3,Activos Multi-producto
1083511,3,Activos Multi-producto
1083512,3,Activos Multi-producto
1083514,2,Profesionales Dormidos
1083515,1,Jóvenes Exploradores
1083516,4,Universitarios Estándar
1083517,2,Profesionales Dormidos
1083518,1,Jóvenes Exploradores
1083519,6,Alto Potencial Virgen
1083520,1,Jóvenes Exploradores
1083521,1,Jóvenes Exploradores
1083522,1,Jóvenes Exploradores
1083523,1,Jóvenes Exploradores
1083524,1,Jóvenes Exploradores
1083525,1,Jóvenes Exploradores
1083526,1,Jóvenes Exploradores
1083527,1,Jóvenes Exploradores
1083528,4,Universitarios Estándar
1083529,6,Alto Potencial Virgen
1083530,1,Jóvenes Exploradores
1083531,1,Jóvenes Exploradores
1083532,1,Jóvenes Exploradores
1083533,1,Jóvenes Exploradores
1083534,3,Activos Multi-producto
1083535,4,Universitarios Estándar
1083536,1,Jóvenes Exploradores
1083537,3,Activos Multi-producto
1083539,4,Universitarios Estándar
1083541,1,Jóvenes Exploradores
1083542,1,Jóvenes Exploradores
1083544,3,Activos Multi-producto
1083545,1,Jóvenes Exploradores
1083546,1,Jóvenes Exploradores
1083547,4,Universitarios Estándar
1083548,4,Universitarios Estándar
1083549,1,Jóvenes Exploradores
1083550,1,Jóvenes Exploradores
1083551,1,Jóvenes Exploradores
1083552,3,Activos Multi-producto
1083553,4,Universitarios Estándar
1083554,1,Jóvenes Exploradores
1083555,1,Jóvenes Exploradores
1083556,3,Activos Multi-producto
1083557,6,Alto Potencial Virgen
1083559,4,Universitarios Estándar
1083560,1,Jóvenes Exploradores
1083561,6,Alto Potencial Virgen
1083562,1,Jóvenes Exploradores
1083563,1,Jóvenes Exploradores
1083564,1,Jóvenes Exploradores
1083566,2,Profesionales Dormidos
1083567,4,Universitarios Estándar
1083568,1,Jóvenes Exploradores
1083569,1,Jóvenes Exploradores
1083570,1,Jóvenes Exploradores
1083571,1,Jóvenes Exploradores
1083572,1,Jóvenes Exploradores
1083573,1,Jóvenes Exploradores
1083574,3,Activos Multi-producto
1083575,1,Jóvenes Exploradores
1083576,2,Profesionales Dormidos
1083577,2,Profesionales Dormidos
1083579,1,Jóvenes Exploradores
1083582,1,Jóvenes Exploradores
1083583,4,Universitarios Estándar
1083584,2,Profesionales Dormidos
1083585,1,Jóvenes Exploradores
1083586,4,Universitarios Estándar
1083587,2,Profesionales Dormidos
1083588,4,Universitarios Estándar
1083589,1,Jóvenes Exploradores
1083590,4,Universitarios Estándar
1083591,4,Universitarios Estándar
1083592,1,Jóvenes Exploradores
1083593,6,Alto Potencial Virgen
1083594,1,Jóvenes Exploradores
1083595,1,Jóvenes Exploradores
1083596,2,Profesionales Dormidos
1083597,1,Jóvenes Exploradores
1083598,1,Jóvenes Exploradores
1083600,3,Activos Multi-producto
1083601,4,Universitarios Estándar
1083602,1,Jóvenes Exploradores
1083603,3,Activos Multi-producto
1083604,1,Jóvenes Exploradores
1083605,4,Universitarios Estándar
1083606,3,Activos Multi-producto
1083607,1,Jóvenes Exploradores
1083609,4,Universitarios Estándar
1083610,3,Activos Multi-producto
1083611,4,Universitarios Estándar
1083612,6,Alto Potencial Virgen
1083613,1,Jóvenes Exploradores
1083614,1,Jóvenes Exploradores
1083615,4,Universitarios Estándar
1083616,1,Jóvenes Exploradores
1083617,1,Jóvenes Exploradores
1083618,3,Activos Multi-producto
1083619,2,Profesionales Dormidos
1083620,4,Universitarios Estándar
1083621,6,Alto Potencial Virgen
1083622,6,Alto Potencial Virgen
1083623,4,Universitarios Estándar
1083624,4,Universitarios Estándar
1083625,1,Jóvenes Exploradores
1083626,1,Jóvenes Exploradores
1083627,4,Universitarios Estándar
1083628,4,Universitarios Estándar
1083629,1,Jóvenes Exploradores
1083630,3,Activos Multi-producto
1083633,6,Alto Potencial Virgen
1083634,4,Universitarios Estándar
1083635,4,Universitarios Estándar
1083636,2,Profesionales Dormidos
1083637,1,Jóvenes Exploradores
1083638,3,Activos Multi-producto
1083640,4,Universitarios Estándar
1083641,1,Jóvenes Exploradores
1083642,4,Universitarios Estándar
